"","x","y"
"spot1753",145.396818150766,98.1077719479799
"spot1754",187.487484025769,44.9035693192855
"spot1756",159.190378570929,94.9295167345554
"spot1757",102.977729868144,55.7351775700226
"spot1758",161.199585883878,38.4190570097417
"spot1759",157.69809759222,60.90702873189
"spot1760",102.228369028307,50.4375003743917
"spot1761",116.948671382852,74.4984035845846
"spot1762",101.6340542119,87.4692292883992
"spot1763",102.93063884601,61.9198566069826
"spot1764",149.928944814019,50.6781660951674
"spot1765",198.289640224539,21.4119245763868
"spot1766",115.80534230452,58.8814008748159
"spot1767",198.337185569108,61.4950866438448
"spot1768",163.534404477105,27.8913930756971
"spot1769",129.200192703865,75.4003239097074
"spot1770",171.735559147783,79.9078088719398
"spot1771",136.854190099984,59.3256572494283
"spot1772",122.545452043414,87.949984241277
"spot1774",173.010838916525,21.1241967743263
"spot1775",182.75727822911,36.9497511768714
"spot1776",149.310375424102,79.1987161617726
"spot1778",119.567042100243,32.4377837125212
"spot1779",191.899278038181,30.9727533021942
"spot1780",160.233173426241,50.7084748474881
"spot1781",169.799108966254,94.7610870702192
"spot1782",158.065982256085,64.6785013144836
"spot1783",151.585166249424,76.2329594464973
"spot1784",103.114783810452,50.9801333071664
"spot1785",144.106195331551,77.5239052949473
"spot1786",189.328617369756,85.0027808453888
"spot1787",144.538123300299,30.2190918475389
"spot1788",177.235423191451,91.970598581247
"spot1789",100.403351942077,95.2729865675792
"spot1790",103.393652872182,97.6597429485992
"spot1791",160.970748914406,92.0110472245142
"spot1792",194.585266872309,99.5171997928992
"spot1793",105.657730251551,89.0615181066096
"spot1794",198.122447426431,96.8986115185544
"spot1795",119.744191598147,35.2422889787704
"spot1796",113.735884218477,83.1230182433501
"spot1798",185.635802475736,37.6046759076416
"spot1799",155.867760092951,93.2343256426975
"spot1800",160.496202274226,44.9254132574424
"spot1801",184.317725454457,82.9889654414728
"spot1802",199.962250236422,32.8657885082066
"spot1803",143.809544690885,63.7374950572848
"spot1804",122.926944401115,86.259366478771
"spot1805",195.452007232234,66.0784139065072
"spot1806",114.766657189466,58.6515739560127
"spot1807",116.636266815476,40.6993716955185
"spot1808",166.417758353055,45.1659457758069
"spot1809",163.156636385247,34.6300574485213
"spot1810",135.737934638746,28.1374911777675
"spot1811",188.244174490683,38.0973164224997
"spot1812",180.133811151609,52.7911260956898
"spot1813",114.054803852923,96.5969396289438
"spot1815",146.958071691915,95.6301240483299
"spot1816",153.419942478649,34.4159678788856
"spot1817",113.993736798875,92.3241477226838
"spot1818",154.008411755785,25.7248176028952
"spot1819",191.784561797976,98.4213060466573
"spot1820",106.810952839442,42.897648899816
"spot1821",179.951766575687,77.6012495625764
"spot1822",156.053157569841,67.2876113094389
"spot1824",180.221826233901,76.314247190021
"spot1825",168.549291417003,42.1761575620621
"spot1828",107.637694198638,57.0133686996996
"spot1829",157.735071633942,28.187385504134
"spot1830",199.738231813535,59.0800190111622
"spot1832",129.130751616322,26.4076116960496
"spot1833",189.061190211214,76.501693460159
"spot1834",197.783555649221,81.3231478678063
"spot1836",163.675093930215,64.592592860572
"spot1837",129.556525382213,22.500542527996
"spot1838",113.36927707307,68.3737847954035
"spot1839",188.284618337639,80.6089471559972
"spot1840",144.504000013694,89.9786847177893
"spot1842",162.086670449935,27.9355269856751
"spot1843",133.327419543639,96.3740956038237
"spot1844",120.61414741911,39.2799338558689
"spot1845",179.227298800834,60.1170233916491
"spot1847",164.553311560303,80.1637668162584
"spot1848",121.910011768341,84.2965247342363
"spot1850",182.916517788544,88.2041323930025
"spot1852",182.088498678058,79.8287773272023
"spot1853",155.752850603312,23.3594663441181
"spot1854",120.681363367476,88.5501116979867
"spot1856",145.188207458705,96.1078699212521
"spot1857",102.357564400882,79.0678262710571
"spot1858",119.096492067911,45.343131152913
"spot1859",176.107252133079,83.022474963218
"spot1860",110.59642964974,21.3111293734983
"spot1861",112.094049458392,51.1502718785778
"spot1862",172.960872063413,58.9350251713768
"spot1863",110.206409543753,91.4764991495758
"spot1864",183.07536423672,38.4350379928946
"spot1865",169.898408022709,98.7326106522232
"spot1866",176.338053215295,86.7545349989086
"spot1867",110.483093326911,96.8246064148843
"spot1868",142.950395541266,45.7469582324848
"spot1869",169.679698208347,79.9809705466032
"spot1870",155.567932850681,47.3023362923414
"spot1871",158.56223963201,48.9213483175263
"spot1872",168.952432461083,40.7568375114352
"spot1873",187.712071137503,23.3033170457929
"spot1875",132.553639775142,34.4995649997145
"spot1879",183.141946559772,95.409833220765
"spot1880",159.57368388772,34.4816782511771
"spot1881",189.144225721247,86.7463748902082
"spot1882",163.00876471214,28.6172769265249
"spot1886",183.10205261223,23.6978383967653
"spot1888",179.994328296743,44.9679314158857
"spot1889",126.212088903412,83.3414387889206
"spot1890",167.471985984594,29.8212086781859
"spot1891",148.781818966381,22.184007964097
"spot1892",120.678363298066,42.3718112055212
"spot1893",159.90342234727,40.4814295237884
"spot1894",171.88108805567,64.3652159487829
"spot1895",119.440625468269,95.3562949085608
"spot1897",120.648397086188,29.5822477899492
"spot1898",138.008163473569,71.7781890416518
"spot1899",159.558227611706,97.049588477239
"spot1900",141.353387874551,51.7738860100508
"spot1901",211.678531637881,23.5420977929607
"spot1902",200.212054839358,80.7048669084907
"spot1903",244.154631916899,50.7269180146977
"spot1904",227.160915231798,31.2307646498084
"spot1905",207.603389571887,25.7708656368777
"spot1906",229.645157314371,46.522030280903
"spot1907",225.886108027771,31.0504447668791
"spot1908",219.791153457481,33.7282333755866
"spot1909",231.191683455836,49.5798123767599
"spot1910",213.91348981997,73.7780626630411
"spot1911",212.678855413105,64.6056608529761
"spot1912",224.581569735892,69.3217884982005
"spot1913",232.106091291644,85.8555136714131
"spot1914",249.191100907046,52.7094966964796
"spot1915",213.677864545025,93.8694082899019
"spot1916",241.369037586264,87.332797748968
"spot1917",211.526347219478,22.5418936694041
"spot1918",226.629195839632,39.6998277166858
"spot1919",203.498679259792,62.5090858899057
"spot1921",224.122753622942,34.1203526826575
"spot1922",249.519048607908,57.6667117886245
"spot1923",245.300300151575,60.398496943526
"spot1924",213.155197340529,62.4095213599503
"spot1925",246.402473223861,72.4517612485215
"spot1926",209.596711269114,31.0734042432159
"spot1927",225.560311437584,49.7423553140834
"spot1928",211.939371016342,82.5904568424448
"spot1933",225.939058465883,30.1113905617967
"spot1934",235.266766790301,39.10686399322
"spot1935",205.835032567848,22.5393876200542
"spot1936",214.754680555779,37.515891995281
"spot1937",217.421352537349,31.464149360545
"spot1938",237.240647489671,38.3061583153903
"spot1939",231.419111497235,48.8660553004593
"spot1941",234.360262635164,52.7268114732578
"spot1942",235.617980721872,65.1988396421075
"spot1944",236.46146801766,21.2933545000851
"spot1945",239.010091882665,70.527581567876
"spot1946",216.254442592617,38.3771491469815
"spot1947",244.43158445647,99.5050778146833
"spot1948",208.512721001171,94.8012455832213
"spot1949",232.321396702901,90.6488195294514
"spot1950",208.721532602794,64.5888074301183
"spot1951",225.244573981036,31.2717775115743
"spot1952",213.88785848394,91.7918304214254
"spot1953",227.246008999646,90.4228567145765
"spot1954",223.070497147273,26.4597527682781
"spot1956",244.68958460493,93.2647855486721
"spot1957",216.789873829111,80.4276635171846
"spot1958",221.305286034476,90.7612113514915
"spot1960",217.889327893499,66.4429735857993
"spot1961",231.517285841983,26.308183488436
"spot1962",230.721323157195,95.2121716691181
"spot1963",238.193232996855,38.7377639301121
"spot1964",204.838569264393,94.5533828344196
"spot1965",231.824679323472,38.7367449933663
"spot1967",245.331084448844,22.2846730146557
"spot1968",212.319706240669,22.3305349238217
"spot1969",228.318000724539,81.100886547938
"spot1971",225.407457095571,64.0145811252296
"spot1972",200.486281898338,23.6184431705624
"spot1974",202.903144713491,83.5632937960327
"spot1975",246.578823833261,69.884833227843
"spot1976",241.169621364679,43.7828922877088
"spot1977",229.532502824441,72.6345067378134
"spot1978",232.166330271866,74.1240279516205
"spot1982",209.430476231501,50.726633775048
"spot1983",200.484391686041,28.2472046557814
"spot1984",219.641109451186,38.9538038522005
"spot1985",214.213627716526,74.0061595803127
"spot1986",210.958386771381,89.4597752718255
"spot1987",244.456144561991,72.1180296968669
"spot1988",229.973759909626,65.462508937344
"spot1989",225.939179037232,71.4813902974129
"spot1990",234.377733047586,85.8800057554618
"spot1992",227.262509684078,68.3789395494387
"spot1993",230.617149779573,69.331445149146
"spot1996",213.359714555554,21.7444329755381
"spot1997",218.65038049873,68.3844804996625
"spot1998",243.382026220206,90.7586821820587
"spot1999",208.45255026361,68.6309717129916
"spot2000",243.674190889578,92.8747472120449
