"","x","y"
"spot551",91.1072111921385,87.7791771432385
"spot552",86.5563663654029,134.13318421226
"spot553",92.7602116018534,53.4289455041289
"spot554",73.9143830258399,74.5285610668361
"spot555",51.2045759358443,86.1276146257296
"spot556",68.860947585199,84.7231306135654
"spot557",84.3495118664578,73.1233945116401
"spot558",76.1978262336925,71.3844303740188
"spot559",85.7885031145997,134.820300177671
"spot560",58.3836188539863,84.0325233293697
"spot561",83.5482417838648,68.6231055762619
"spot562",51.8395766965114,89.8590406170115
"spot563",93.6224291101098,85.9865995123982
"spot564",56.2312147463672,100.079929456115
"spot565",84.3539231223986,59.0775777120143
"spot566",53.9701699861325,120.109017170034
"spot567",66.5962311788462,110.137879732065
"spot568",74.1045012837276,105.552154337056
"spot569",59.042091446463,140.993641549721
"spot570",85.9116528881714,89.2285326030105
"spot571",88.4007734945044,93.6433365568519
"spot572",94.6540256845765,97.1064518438652
"spot573",61.8034451617859,144.663748564199
"spot574",52.1894991281442,105.497391917743
"spot575",67.0169364544563,69.3022111430764
"spot576",89.5934400265105,80.5760620161891
"spot577",51.619845838286,55.3788967430592
"spot578",99.0317489369772,97.0860548550263
"spot579",56.2068162485957,118.706758646294
"spot580",86.2511810613796,52.9357083141804
"spot581",54.5031812507659,135.766449780203
"spot582",81.9893145933747,79.2469027685001
"spot583",56.7112579476088,148.130680248141
"spot584",96.2488961638883,130.220346595161
"spot585",72.8076264727861,103.402274986729
"spot586",86.7780267843045,129.607138386928
"spot587",58.2252586609684,75.260222167708
"spot588",64.1397395636886,90.7053129514679
"spot589",89.1457671183161,100.205165776424
"spot590",63.2210529060103,73.8383470103145
"spot591",58.0640504369512,61.4297161344439
"spot592",81.9913099170662,120.264176512137
"spot593",53.2724782591686,138.684603036381
"spot594",72.8520595701411,51.5395825728774
"spot595",57.0662410813384,142.736577894539
"spot596",90.0907257455401,141.044557932764
"spot597",96.1720469873399,112.131842342205
"spot598",51.3006119406782,83.7472172454
"spot599",70.9040907560848,69.125068327412
"spot600",90.3145401622169,143.472772021778
"spot601",142.281686188653,139.773118775338
"spot602",134.689354361035,90.3015963733196
"spot603",119.459182885475,81.9258744362742
"spot604",149.897144024726,126.44288954325
"spot605",115.979698265437,76.4645963907242
"spot606",143.013040849473,132.807058608159
"spot607",124.827861250378,147.766727465205
"spot608",111.341316846665,74.2053861264139
"spot609",130.902109853923,72.8476491291076
"spot610",148.489386891015,109.468219592236
"spot611",112.072146765422,142.756815371104
"spot612",109.246713190805,90.6806396087632
"spot613",120.077265542932,96.9247543020174
"spot614",110.629395663273,101.775389350951
"spot615",110.980252281297,141.368693159893
"spot616",124.513639928773,135.632125637494
"spot617",112.304949876852,81.1567052965984
"spot618",100.80457808217,83.269109390676
"spot619",137.178849219345,139.262988138944
"spot620",111.003955744673,57.9609133303165
"spot621",113.78040992422,87.3403682839125
"spot622",119.487595697865,83.6379387415946
"spot623",133.71405240614,133.159001520835
"spot624",101.180158625357,140.761132561602
"spot625",116.661564167589,89.579100208357
"spot626",140.489654545672,78.7690037628636
"spot627",133.962807443459,88.2068221690133
"spot628",148.34868699545,53.7739186082035
"spot629",106.417878111824,82.5948705663905
"spot630",107.013473031111,127.884202264249
"spot631",128.981648222543,54.847633978352
"spot632",100.589718471747,73.8967178156599
"spot633",125.854585610796,111.654906137846
"spot634",104.776887211483,59.9112674128264
"spot635",142.206495429855,133.772591780871
"spot636",129.857214936055,69.4921014131978
"spot637",114.856530772522,146.933618700132
"spot638",139.879247662611,89.1185577958822
"spot639",123.795517068356,109.605075931177
"spot640",123.896940075792,65.8561021322384
"spot641",135.483394307084,139.07862000633
"spot642",141.98784067994,52.7364903362468
"spot643",125.604001409374,120.6811462529
"spot644",101.936602487694,149.425033433363
"spot645",137.200539722107,145.08802043274
"spot646",127.037240576465,109.551037522033
"spot647",117.318755364977,105.223143636249
"spot648",134.760159859434,85.8593612676486
"spot649",131.870692898519,80.1996719790623
"spot650",125.157443596981,89.273571758531
"spot651",121.145906543825,78.9533817442134
"spot652",101.448957948014,78.0724297277629
"spot653",126.493331615347,89.4344954518601
"spot654",109.50517503079,80.3091114619747
"spot655",147.1205833368,81.0640063602477
"spot656",124.881972302683,66.9501968892291
"spot657",140.131564449985,82.6467076316476
"spot658",125.781805498991,119.452688330784
"spot659",107.633748406079,93.6469227075577
"spot660",134.840108000208,59.9718010053039
"spot661",115.871990309097,60.8068073401228
"spot662",109.053817775566,98.8917324692011
"spot663",109.629889391363,116.255426593125
"spot664",127.840899862349,65.9584829350933
"spot665",143.384069239255,104.450111184269
"spot666",143.502000137232,127.586555853486
"spot667",139.446629700251,98.6603350611404
"spot668",105.170784017537,136.365952226333
"spot669",145.601263130084,102.202346199192
"spot670",106.25407389598,57.81358955428
"spot671",116.269360249862,86.2072421936318
"spot672",139.700605499092,104.622744279914
"spot673",147.310471523087,88.313698861748
"spot674",137.985926656984,52.8459662105888
"spot675",111.977560620289,67.0047775143757
"spot676",138.236466364469,129.417065018788
"spot677",144.745337986387,117.477312986739
"spot678",128.591070615221,87.203014222905
"spot679",108.214560593478,66.6760326595977
"spot680",106.448689941317,61.7196332197636
"spot681",135.764768172521,60.5139427818358
"spot682",123.508354835212,134.712221822701
"spot683",135.724439751357,65.123356692493
"spot684",106.125850090757,118.990235636011
"spot685",147.716117242817,145.574982115068
"spot686",138.522623910103,113.938667369075
"spot687",104.722972819582,82.4014343554154
"spot688",109.29235892836,78.9527350803837
"spot689",115.852769592311,71.7324292985722
"spot690",133.318744192366,76.6775709344074
"spot691",146.109363401774,58.750787912868
"spot692",129.116659378633,142.891714442521
"spot693",120.831110875588,74.3957128375769
"spot694",131.733902450651,99.71981740091
"spot695",113.540464336984,122.303356113844
"spot696",122.18844445888,74.837612034753
"spot697",133.963586355094,139.092456968501
"spot698",105.714910279494,101.975587545894
"spot699",115.744026715402,95.1282500522211
"spot700",101.887137268204,135.142173245549
"spot701",167.425175686367,79.7202913789079
"spot702",227.75982550811,62.3573599848896
"spot703",231.761342706159,125.148258800618
"spot704",190.647732838988,145.541708660312
"spot705",199.886332685128,60.7016184134409
"spot706",236.837398447096,57.990258699283
"spot707",164.608723763376,55.6953812483698
"spot708",173.790947813541,106.755459844135
"spot709",230.472761252895,125.63798406627
"spot710",243.982878443785,76.8182950327173
"spot711",223.018898000009,74.8645826010033
"spot712",210.713454941288,127.502172347158
"spot713",226.810283469968,70.6492448924109
"spot714",201.204808265902,67.2066184459254
"spot715",205.364383687265,77.1567178191617
"spot716",193.20880395826,79.221614357084
"spot717",195.848262053914,131.160616083071
"spot718",174.486831971444,68.4035851852968
"spot719",152.594724111259,59.2362938448787
"spot720",174.220500187948,56.2230013776571
"spot721",207.902247994207,58.8091721758246
"spot722",173.763599130325,106.115817138925
"spot723",150.206370302476,86.4971223054454
"spot724",194.080599094741,81.361837266013
"spot725",203.483997494914,134.781204164028
"spot726",159.180538589135,66.9800720177591
"spot727",231.292138178833,55.1698170369491
"spot728",227.364385710098,142.052415246144
"spot729",155.789938755333,83.9840256609023
"spot730",245.652578910813,60.2120657451451
"spot731",199.197604134679,91.5699581615627
"spot732",185.476403008215,122.760587232187
"spot733",235.496644442901,127.456784597598
"spot734",217.968514142558,66.9021024368703
"spot735",238.163895648904,112.72622901015
"spot736",235.762346186675,126.444008480757
"spot737",170.10585796088,54.9944320693612
"spot738",223.430987400934,105.968391755596
"spot739",206.731965998188,69.6449693292379
"spot740",218.113961745985,94.0289562568069
"spot741",177.745733316988,81.9359826622531
"spot742",189.059957186691,118.735164753161
"spot743",169.890422583558,119.442936149426
"spot744",178.44243759755,109.269815450534
"spot745",181.025851937011,99.0061620716006
"spot746",183.514367672615,65.9250010270625
"spot747",246.323662763461,124.263261747546
"spot748",208.304449636489,120.367027074099
"spot749",204.42157050129,89.4656377844512
"spot750",186.385259311646,129.35685548
"spot751",216.688995575532,67.157177743502
"spot752",220.183948613703,102.349878405221
"spot753",221.876858128235,125.165075017139
"spot754",216.250644251704,65.3287981403992
"spot755",217.186418338679,95.2819890575483
"spot756",180.130843422376,130.245146062225
"spot757",227.304078615271,52.3953289957717
"spot758",193.824742385186,68.2868744712323
"spot759",162.324439315125,63.9482381287962
"spot760",181.140028941445,74.9431209405884
"spot761",225.517104682513,126.452231453732
"spot762",182.791558397003,85.6035619042814
"spot763",219.329200941138,136.350003769621
"spot764",180.2184935892,94.958481262438
"spot765",203.152434993535,71.6720473254099
"spot766",227.266932860948,53.9416613522917
"spot767",247.851380705833,61.5317728603259
"spot768",236.747459298931,60.1635850733146
"spot769",212.280964106321,106.486984738149
"spot770",188.381752301939,103.330233041197
"spot771",244.232744164765,116.951423254795
"spot772",231.19620566722,145.042749098502
"spot773",169.309758744203,131.354162027128
"spot774",157.702850457281,82.5261307647452
"spot775",171.245383401401,128.542605950497
"spot776",151.502843853086,93.5767245246097
"spot777",230.427486496046,55.6153860408813
"spot778",182.41185345687,134.318208717741
"spot779",164.256212348118,131.128553440794
"spot780",190.363934356719,60.3390278061852
"spot781",192.029015952721,66.1277038045228
"spot782",199.699262250215,82.0419017458335
"spot783",243.996463576332,92.9879394359887
"spot784",226.09941593837,115.664727753028
"spot785",242.84679912962,85.1572423009202
"spot786",236.390892066993,110.654617217369
"spot787",190.124631044455,123.468530434184
"spot788",155.020260508172,54.221855965443
"spot789",192.679519485682,94.5269352057949
"spot790",191.575538320467,124.786428292282
"spot791",190.871993103065,149.905270966701
"spot792",199.154161498882,146.819292521104
"spot793",223.435425455682,96.7310816282406
"spot794",177.3126920918,92.3091462347656
"spot795",204.185839183629,67.0336616691202
"spot796",170.921698072925,112.484757392667
"spot797",182.860836223699,77.8731571743265
"spot798",205.800571897998,63.9186308719218
"spot799",237.046120385639,140.826060203835
"spot800",183.632773393765,149.422235740349
"spot801",152.541886852123,134.033083403483
"spot802",167.48523702845,104.257609695196
"spot803",207.077392516658,124.987259111367
"spot804",206.578869046643,113.041700259782
"spot805",246.922787674703,87.0496937073767
"spot806",160.204063402489,113.459895597771
"spot807",232.249232777394,64.302994729951
"spot808",153.167323768139,121.49808309041
"spot809",239.517907681875,137.941751582548
"spot810",214.55257285852,110.57337296661
"spot811",199.912008061074,105.182332638651
"spot812",193.543332559057,110.852354997769
"spot813",233.247881103307,82.9421298811212
"spot814",215.691352123395,104.971657530405
"spot815",182.01540550217,141.499822889455
"spot816",215.336809516884,56.6568241454661
"spot817",197.113690432161,59.1507482575253
"spot818",201.869084197097,64.7831828566268
"spot819",207.026470964774,52.6199330808595
"spot820",191.148861008696,147.792841610499
"spot821",178.385218721814,149.385242979042
"spot822",188.613472436555,72.4266852252185
"spot823",191.082976828329,82.5341163435951
"spot824",160.260147927329,145.911836717278
"spot825",161.577227711678,66.8225696310401
"spot826",237.524021463469,81.6162613686174
"spot827",156.287808041088,149.854600662366
"spot828",242.296993662603,82.0897242054343
"spot829",243.305004201829,68.1099897716194
"spot830",176.029424020089,105.127997254021
"spot831",172.205105703324,67.7890005987138
"spot832",180.602608807385,79.9870388815179
"spot833",222.390288603492,55.9505427023396
"spot834",158.195024472661,136.519547482021
"spot835",169.117199303582,135.067803389393
"spot836",187.95326682739,137.290767021477
"spot837",150.925542716868,108.346702018753
"spot838",175.296903285198,117.827417934313
"spot839",245.887045096606,96.7987121315673
"spot840",182.387061952613,143.599290563725
"spot841",224.769220827147,86.8018110981211
"spot842",166.817770688795,103.836151538417
"spot843",234.000405366533,60.5131894815713
"spot844",201.976803434081,74.6394709683955
"spot845",153.081939998083,61.9134348118678
"spot846",216.487385495566,60.6400461634621
"spot847",210.18516162876,77.297949232161
"spot848",225.883676833473,80.3646976128221
"spot849",199.029244855046,77.698185457848
"spot850",150.245278887451,147.189241484739
"spot851",199.267471861094,102.578020910732
"spot852",151.17546482943,149.554997892119
"spot853",158.069107285701,115.119734313339
"spot854",155.327633093111,136.90845973324
"spot855",191.833351063542,143.155371956527
"spot856",169.996015913785,147.166402870789
"spot857",169.695568480529,61.1357315443456
"spot858",190.373614546843,87.4402244575322
"spot859",193.828632775694,61.9880610145628
"spot860",226.304347603582,98.1049637077376
"spot861",150.895076291636,79.8919493332505
"spot862",248.141181003302,92.309534153901
"spot863",151.573232398368,67.6994354231283
"spot864",245.34528250806,56.1278344830498
"spot865",165.2442736784,148.030907195061
"spot866",222.924258909188,81.5407170681283
"spot867",172.829652321525,139.154312433675
"spot868",240.291900723241,83.7940250756219
"spot869",243.658780842088,91.165888751857
"spot870",179.238279093988,55.4883658187464
"spot871",203.231548704207,84.4964094460011
"spot872",227.323073055595,77.9353871010244
"spot873",167.08071208559,104.403545963578
"spot874",161.912613455206,122.939113667235
"spot875",239.317401731387,121.793770557269
"spot876",194.602459832095,127.361870137975
"spot877",176.192951854318,71.1406420683488
"spot878",173.366335825995,85.6072533875704
"spot879",206.832210626453,102.99393592868
"spot880",230.232520052232,131.656795553863
"spot881",209.733838308603,60.8612939249724
"spot882",166.987881087698,103.142007929273
"spot883",201.898529846221,115.387002215721
"spot884",244.494410743937,144.704926456325
"spot885",211.148677626625,50.0333268661052
"spot886",225.439162948169,115.422196523286
"spot887",249.227831466123,60.8247037278488
"spot888",195.43163634371,136.808287445456
"spot889",197.719034692273,148.430190933868
"spot890",180.979436822236,78.8770825369284
"spot891",155.250795604661,51.3069166336209
"spot892",190.873837657273,145.933462050743
"spot893",164.165552309714,128.572476096451
"spot894",225.697358185425,144.177786353976
"spot895",205.025797476992,119.44295540452
"spot896",246.052493993193,102.849541930482
"spot897",154.558440879919,59.5031532458961
"spot898",217.224390502088,138.739852514118
"spot899",227.03741628211,74.9426606344059
"spot900",218.230793625116,89.0714651905
"spot901",271.125607681461,148.883155267686
"spot902",261.232621129602,54.4008791446686
"spot903",277.116339467466,101.114384550601
"spot904",273.027672898024,86.8982534389943
"spot905",279.015586187597,132.338715158403
"spot906",280.582397384569,58.7666912237182
"spot907",274.085370858666,143.362803338096
"spot908",252.504621248227,104.734341311269
"spot909",291.44295011647,124.928132235073
"spot910",293.144726660103,149.746807198972
"spot911",266.906384984031,100.44163367711
"spot912",279.558043845464,110.016388911754
"spot913",264.403434912674,100.2513831947
"spot914",278.414495720062,87.0998081751168
"spot915",259.096973692067,57.9462120309472
"spot916",292.103121045511,128.775521158241
"spot917",278.169263596646,60.9166654525325
"spot918",278.206020535436,130.270366533659
"spot919",299.883271986619,134.762286837213
"spot920",252.678835683037,72.7901654783636
"spot921",292.849310848396,92.7937200292945
"spot922",262.522386072669,50.8582520065829
"spot923",269.131548900623,115.543604898266
"spot924",254.084714944474,50.8205307647586
"spot925",252.554656623397,98.6194610362872
"spot926",258.02939197747,62.520912475884
"spot927",265.373345592525,131.602628319524
"spot928",282.296679890715,112.61265531648
"spot929",289.612551941536,102.391243958846
"spot930",256.7926524207,56.8428075639531
"spot931",266.677654837258,100.615600752644
"spot932",270.48854570603,146.615685895085
"spot933",271.071682451293,103.808503900655
"spot934",253.126906591933,99.3216620525345
"spot935",254.546819650568,54.0554993087426
"spot936",258.239590551239,78.7165969610214
"spot937",295.152168429922,62.95521564316
"spot938",274.673495034222,75.6150622619316
"spot939",286.422024166677,91.4865285158157
"spot940",264.98425231548,114.790503121912
"spot941",250.539139588363,126.425880147144
"spot942",255.111425206997,73.830826417543
"spot943",295.013616839424,134.757047588937
"spot944",280.460002098698,89.7465875837952
"spot945",253.43420940917,59.5377570949495
"spot946",299.753054475877,116.005247831345
"spot947",256.527969741728,138.73986157123
"spot948",298.73690843815,62.499769590795
"spot949",255.95372262178,51.5674562193453
"spot950",283.379409194458,120.444530271925
"spot951",269.136290508322,95.3873950988054
"spot952",268.326997791883,77.2734984988347
"spot953",250.173051585443,79.3574012815952
"spot954",285.806939483155,77.7627165894955
"spot955",268.072539276909,111.05658444576
"spot956",271.021202788688,105.496435472742
"spot957",288.336030964274,131.48200919386
"spot958",290.868892963044,103.305682493374
"spot959",251.077608426567,50.058547523804
"spot960",288.369432254694,65.0448522064835
"spot961",290.176221751608,126.119483890943
"spot962",283.695388247725,93.4719204669818
"spot963",298.280404135585,127.945307991467
"spot964",267.075275804382,103.370019723661
"spot965",290.855586761609,53.0652391258627
"spot966",264.277058490552,116.02046857588
"spot967",293.333669402637,105.739106028341
"spot968",257.932610844728,74.1771096130833
"spot969",255.371681891847,61.6243835305795
"spot970",273.015305132139,91.5266794385388
"spot971",295.233776781242,119.966002902947
"spot972",275.913393893279,58.1549311289564
"spot973",268.441754858941,134.249561070465
"spot974",252.325681399088,80.2302323048934
"spot975",285.705252247863,75.0122679397464
"spot976",269.190258788876,109.890621877275
"spot977",297.429006826133,125.44535708148
"spot978",275.931525009219,86.8615373969078
"spot979",285.001581977122,70.5371265532449
"spot980",274.129576969426,123.851214372553
"spot981",279.90448391065,105.186363030225
"spot982",259.287794888951,113.729892158881
"spot983",281.207135005388,81.811507884413
"spot984",285.875349072739,148.705162294209
"spot985",254.051802610047,145.016515697353
"spot986",291.442869557068,135.144711635076
"spot987",258.849446405657,91.8610072461888
"spot988",271.497101895511,132.588184019551
"spot989",299.44304988021,59.40317355562
"spot990",251.969331060536,108.660941221751
"spot991",275.237951043528,51.0798453120515
"spot992",252.673613687512,108.628210844472
"spot993",256.04984749807,53.8085205014795
"spot994",296.103909437079,68.9677136251703
"spot995",268.806550698355,131.566852983087
"spot996",294.277391489595,116.476031532511
"spot997",289.997339562979,106.876265234314
"spot998",258.864958048798,140.38682859391
"spot999",253.183854033705,142.72720629815
"spot1000",262.628719338682,110.566917480901
