,sample,spot_name,cluster
154,A1,19x27,3
155,A1,20x12,2
156,A1,20x13,2
157,A1,20x14,2
158,A1,20x15,2
159,A1,20x16,2
160,A1,20x17,3
161,A1,20x18,2
162,A1,20x19,3
163,A1,20x20,2
164,A1,20x21,3
165,A1,20x22,3
166,A1,20x23,3
167,A1,20x24,3
168,A1,20x25,3
169,A1,20x26,3
170,A1,20x27,3
171,A1,21x12,2
172,A1,21x13,2
173,A1,21x14,2
174,A1,21x15,2
175,A1,21x16,2
176,A1,21x17,4
177,A1,21x18,3
178,A1,21x19,2
179,A1,21x20,3
180,A1,21x21,2
181,A1,21x22,2
182,A1,21x23,3
183,A1,21x24,2
184,A1,21x25,3
185,A1,21x26,3
186,A1,21x27,3
187,A1,22x12,2
188,A1,22x13,2
189,A1,22x14,2
190,A1,22x15,2
191,A1,22x16,2
192,A1,22x17,2
193,A1,22x18,2
194,A1,22x19,2
195,A1,22x20,2
196,A1,22x21,2
197,A1,22x22,2
198,A1,22x23,2
199,A1,22x24,2
200,A1,22x25,2
201,A1,22x26,2
202,A1,22x27,3
203,A1,23x12,2
204,A1,23x13,2
205,A1,23x14,2
206,A1,23x15,2
207,A1,23x16,2
208,A1,23x17,2
209,A1,23x18,2
210,A1,23x19,2
211,A1,23x20,2
212,A1,23x21,2
213,A1,23x22,2
214,A1,23x23,2
215,A1,23x24,2
216,A1,23x25,2
217,A1,23x26,2
218,A1,24x13,1
219,A1,24x14,1
220,A1,24x15,2
221,A1,24x16,2
222,A1,24x17,2
223,A1,24x18,2
224,A1,24x19,2
225,A1,24x20,2
226,A1,24x21,2
227,A1,24x22,2
228,A1,24x23,2
229,A1,24x24,2
230,A1,24x25,2
231,A1,24x26,2
232,A1,24x27,4
233,A1,25x12,1
234,A1,25x13,1
235,A1,25x14,1
236,A1,25x15,1
237,A1,25x16,2
238,A1,25x17,2
239,A1,25x18,2
240,A1,25x19,2
241,A1,25x20,2
242,A1,25x21,2
243,A1,25x22,2
244,A1,25x23,2
245,A1,25x24,2
246,A1,25x25,2
247,A1,25x26,2
248,A1,26x12,1
249,A1,26x13,1
250,A1,26x14,1
251,A1,26x15,1
252,A1,26x16,1
253,A1,26x17,1
254,A1,26x18,2
255,A1,26x19,4
256,A1,3x14,1
257,A1,3x17,6
258,A1,3x18,6
259,A1,3x19,6
260,A1,3x20,6
261,A1,3x21,6
262,A1,4x14,1
263,A1,4x15,1
264,A1,4x16,6
265,A1,4x17,6
266,A1,4x18,6
267,A1,4x19,6
268,A1,4x20,6
269,A1,4x21,6
270,A1,4x22,6
271,A1,4x23,4
272,A1,4x24,6
273,A1,5x14,1
274,A1,5x15,1
275,A1,5x16,1
276,A1,5x17,6
277,A1,5x18,4
278,A1,5x19,6
279,A1,5x20,6
280,A1,5x21,6
281,A1,5x22,4
282,A1,5x23,4
283,A1,5x24,4
284,A1,5x27,4
285,A1,5x28,4
286,A1,6x14,1
287,A1,6x15,4
288,A1,6x16,1
289,A1,6x17,4
290,A1,6x18,6
291,A1,6x19,4
292,A1,6x20,4
293,A1,6x21,4
294,A1,6x22,4
295,A1,6x23,4
296,A1,6x24,4
297,A1,6x25,5
298,A1,6x28,4
299,A1,7x14,1
300,A1,7x15,4
301,A1,7x16,2
302,A1,7x17,2
303,A1,7x18,2
304,A1,7x19,2
305,A1,7x20,4
306,A1,7x21,5
307,A1,7x24,5
308,A1,7x25,5
309,A1,7x27,4
310,A1,7x28,4
311,A1,8x14,2
312,A1,8x15,2
313,A1,8x16,2
314,A1,8x17,2
315,A1,8x18,2
316,A1,8x19,3
317,A1,8x20,3
318,A1,8x21,3
319,A1,8x22,3
320,A1,8x23,3
321,A1,8x24,5
322,A1,8x25,5
323,A1,8x26,5
324,A1,8x27,4
325,A1,9x13,2
326,A1,9x14,2
327,A1,9x15,2
328,A1,9x16,2
329,A1,9x17,4
330,A1,9x18,3
331,A1,9x19,3
332,A1,9x20,3
333,A1,9x21,3
334,A1,9x22,3
335,A1,9x23,3
336,A1,9x24,5
337,A1,9x25,5
338,A1,9x26,3
339,A1,9x27,4
340,B1,10x13,2
341,B1,10x14,2
342,B1,10x15,2
343,B1,10x16,2
344,B1,10x17,2
345,B1,10x20,1
346,B1,10x21,1
347,B1,10x22,3
348,B1,10x23,3
349,B1,10x24,3
350,B1,10x25,3
351,B1,10x27,3
352,B1,10x28,3
353,B1,10x29,6
354,B1,10x30,3
355,B1,11x14,2
356,B1,11x16,2
357,B1,11x18,2
358,B1,11x19,2
359,B1,11x21,3
360,B1,11x22,3
361,B1,11x23,3
362,B1,11x24,3
363,B1,11x25,3
364,B1,11x27,3
365,B1,11x28,3
366,B1,11x29,3
367,B1,11x30,3
368,B1,12x14,2
369,B1,12x16,2
370,B1,12x17,2
371,B1,12x18,2
372,B1,12x19,1
373,B1,12x20,3
374,B1,12x21,3
375,B1,12x22,3
376,B1,12x23,3
377,B1,12x24,3
378,B1,12x25,6
379,B1,12x26,6
380,B1,12x28,3
381,B1,12x29,3
382,B1,12x30,3
383,B1,13x15,2
384,B1,13x16,2
385,B1,13x17,2
386,B1,13x18,2
387,B1,13x19,2
388,B1,13x20,2
389,B1,13x21,3
390,B1,13x22,3
391,B1,13x23,3
392,B1,13x24,3
393,B1,13x25,3
394,B1,13x26,3
395,B1,13x27,3
396,B1,13x28,3
397,B1,14x17,2
398,B1,14x18,2
399,B1,14x19,2
400,B1,14x20,3
401,B1,14x21,3
402,B1,14x22,3
403,B1,14x23,3
404,B1,14x24,3
405,B1,14x25,3
406,B1,14x26,3
407,B1,14x27,3
408,B1,14x28,3
409,B1,14x29,4
410,B1,14x30,1
411,B1,15x17,2
412,B1,15x18,2
413,B1,15x19,2
414,B1,15x20,2
415,B1,15x21,3
416,B1,15x25,3
417,B1,15x26,3
418,B1,15x27,3
419,B1,15x28,3
420,B1,15x29,3
421,B1,15x30,3
422,B1,16x18,2
423,B1,16x19,1
424,B1,16x20,2
425,B1,16x21,2
426,B1,16x22,3
427,B1,16x23,2
428,B1,16x24,3
429,B1,16x25,3
430,B1,16x26,3
431,B1,16x27,3
432,B1,16x28,3
433,B1,16x29,3
434,B1,16x30,3
435,B1,17x20,3
436,B1,17x21,3
437,B1,17x24,3
438,B1,17x25,3
439,B1,17x26,3
440,B1,17x27,3
441,B1,17x29,3
442,B1,17x30,3
443,B1,18x19,2
444,B1,18x21,3
445,B1,18x22,3
446,B1,18x23,3
447,B1,18x24,3
448,B1,18x25,3
449,B1,18x26,3
450,B1,18x28,3
451,B1,18x29,3
452,B1,18x30,3
453,B1,19x23,3
454,B1,19x24,3
455,B1,19x25,2
456,B1,19x26,3
457,B1,19x28,3
458,B1,19x29,1
459,B1,19x30,3
460,B1,20x20,1
461,B1,20x21,3
462,B1,20x22,3
463,B1,20x23,3
464,B1,20x24,3
465,B1,20x25,3
466,B1,20x26,3
467,B1,20x27,3
468,B1,20x28,1
469,B1,20x29,3
470,B1,20x30,2
471,B1,21x23,3
472,B1,21x25,3
473,B1,21x26,3
474,B1,21x27,3
475,B1,21x28,3
476,B1,21x29,3
477,B1,22x22,3
478,B1,22x25,3
479,B1,22x26,3
480,B1,22x27,3
481,B1,22x28,3
482,B1,22x30,3
483,B1,23x24,3
484,B1,23x29,3
485,B1,23x30,3
486,B1,24x29,1
487,B1,24x30,3
488,B1,2x24,5
489,B1,2x25,5
490,B1,2x26,5
491,B1,2x27,5
492,B1,2x28,4
493,B1,2x29,4
494,B1,2x30,5
495,B1,2x31,5
496,B1,3x19,4
497,B1,3x20,4
498,B1,3x21,5
499,B1,3x22,5
500,B1,3x23,5
501,B1,3x24,5
502,B1,3x25,5
503,B1,3x26,5
504,B1,3x27,4
505,B1,3x28,4
506,B1,3x29,4
507,B1,3x30,4
508,B1,4x16,1
509,B1,4x17,1
510,B1,4x18,3
511,B1,4x20,4
512,B1,4x21,6
513,B1,4x22,5
514,B1,4x23,5
515,B1,4x24,5
516,B1,4x25,5
517,B1,4x26,5
518,B1,4x27,4
519,B1,4x28,4
520,B1,4x29,4
521,B1,4x30,4
522,B1,5x14,2
523,B1,5x15,2
524,B1,5x16,1
525,B1,5x17,2
526,B1,5x18,1
527,B1,5x19,3
528,B1,5x20,6
529,B1,5x21,5
530,B1,5x22,5
531,B1,5x23,5
532,B1,5x24,5
533,B1,5x25,4
534,B1,5x26,5
535,B1,5x27,4
536,B1,5x28,4
537,B1,5x29,4
538,B1,5x30,4
539,B1,6x13,2
540,B1,6x14,2
541,B1,6x15,2
542,B1,6x16,2
543,B1,6x17,2
544,B1,6x18,2
545,B1,6x19,2
546,B1,6x20,1
547,B1,6x21,3
548,B1,6x22,6
549,B1,6x23,5
550,B1,6x24,4
551,B1,6x25,5
552,B1,6x26,4
553,B1,6x27,4
554,B1,6x28,4
555,B1,6x29,4
556,B1,6x30,5
557,B1,7x12,1
558,B1,7x14,2
559,B1,7x15,2
560,B1,7x16,2
561,B1,7x17,2
562,B1,7x18,2
563,B1,7x19,1
564,B1,7x20,2
565,B1,7x21,1
566,B1,7x22,3
567,B1,7x23,6
568,B1,7x24,6
569,B1,7x25,4
570,B1,7x26,6
571,B1,7x27,4
572,B1,7x28,2
573,B1,7x29,5
574,B1,7x30,5
575,B1,8x12,1
576,B1,8x13,2
577,B1,8x14,2
578,B1,8x15,2
579,B1,8x16,2
580,B1,8x17,1
581,B1,8x18,2
582,B1,8x19,2
583,B1,8x20,2
584,B1,8x21,3
585,B1,8x22,3
586,B1,8x23,3
587,B1,8x24,3
588,B1,8x25,3
589,B1,8x26,4
590,B1,8x27,6
591,B1,8x28,6
592,B1,8x29,6
593,B1,9x13,2
594,B1,9x14,2
595,B1,9x15,2
596,B1,9x16,2
597,B1,9x17,1
598,B1,9x18,1
599,B1,9x19,1
600,B1,9x20,1
601,B1,9x22,3
602,B1,9x25,3
603,B1,9x26,6
604,B1,9x27,3
605,B1,9x28,6
606,B1,9x29,6
607,B1,9x30,6
608,C1,10x16,3
609,C1,10x17,1
610,C1,10x18,3
611,C1,10x20,2
612,C1,10x21,3
613,C1,10x22,6
614,C1,11x15,2
615,C1,11x16,1
616,C1,11x18,1
617,C1,11x20,2
618,C1,11x21,2
619,C1,11x22,5
620,C1,12x14,1
621,C1,12x15,3
622,C1,12x16,6
623,C1,12x17,6
624,C1,12x18,4
625,C1,12x19,2
626,C1,12x20,2
627,C1,12x21,2
628,C1,12x22,2
629,C1,12x23,6
630,C1,13x13,1
631,C1,13x14,1
632,C1,13x15,5
633,C1,13x16,6
634,C1,13x17,1
635,C1,13x19,2
636,C1,13x20,2
637,C1,13x21,2
638,C1,13x22,2
639,C1,13x23,6
640,C1,14x12,1
641,C1,14x13,1
642,C1,14x14,1
643,C1,14x15,1
644,C1,14x16,4
645,C1,14x17,3
646,C1,14x18,4
647,C1,14x19,3
648,C1,14x20,4
649,C1,14x21,4
650,C1,14x22,4
651,C1,14x23,4
652,C1,15x12,1
653,C1,15x13,1
654,C1,15x14,3
655,C1,15x15,5
656,C1,15x16,3
657,C1,15x17,6
658,C1,15x18,3
659,C1,15x19,4
660,C1,15x20,1
661,C1,15x21,4
662,C1,15x22,1
663,C1,15x23,4
664,C1,15x24,2
665,C1,16x11,5
666,C1,16x12,6
667,C1,16x13,6
668,C1,16x14,3
669,C1,16x15,6
670,C1,16x16,3
671,C1,16x17,5
672,C1,16x18,6
673,C1,16x19,5
674,C1,16x20,4
675,C1,16x21,5
676,C1,16x22,4
677,C1,16x23,2
678,C1,16x24,5
679,C1,17x11,5
680,C1,17x12,5
681,C1,17x13,5
682,C1,17x15,5
683,C1,17x16,6
684,C1,17x17,6
685,C1,17x18,6
686,C1,17x19,5
687,C1,17x20,6
688,C1,17x21,6
689,C1,17x22,6
690,C1,17x23,6
691,C1,17x24,6
692,C1,17x25,6
693,C1,18x10,5
694,C1,18x11,3
695,C1,18x12,3
696,C1,18x13,3
697,C1,18x14,2
698,C1,18x15,5
699,C1,18x16,2
700,C1,18x17,2
701,C1,18x18,2
702,C1,18x19,6
703,C1,18x21,6
704,C1,18x22,6
705,C1,18x23,6
706,C1,18x24,6
707,C1,19x10,6
708,C1,19x11,5
709,C1,19x12,3
710,C1,19x13,2
711,C1,19x14,2
712,C1,19x15,2
713,C1,19x16,2
714,C1,19x17,2
715,C1,19x18,2
716,C1,19x19,6
717,C1,19x20,6
718,C1,19x21,6
719,C1,19x22,6
720,C1,19x23,6
721,C1,19x24,6
722,C1,20x10,4
723,C1,20x11,4
724,C1,20x12,4
725,C1,20x13,2
726,C1,20x14,2
727,C1,20x15,2
728,C1,20x16,2
729,C1,20x17,2
730,C1,20x18,2
731,C1,20x19,6
732,C1,20x20,6
733,C1,20x21,6
734,C1,20x22,6
735,C1,20x23,6
736,C1,21x11,4
737,C1,21x12,4
738,C1,21x15,5
739,C1,21x16,2
740,C1,21x17,2
741,C1,21x18,2
742,C1,21x19,2
743,C1,21x20,6
744,C1,21x21,6
745,C1,21x22,6
746,C1,22x15,2
747,C1,22x16,4
748,C1,22x17,2
749,C1,22x18,2
750,C1,22x19,2
751,C1,22x20,6
752,C1,22x21,6
753,C1,23x18,2
754,C1,23x19,2
755,C1,23x20,2
756,C1,5x19,4
757,C1,6x18,4
758,C1,6x19,5
759,C1,7x17,1
760,C1,7x18,5
761,C1,7x19,5
762,C1,7x20,3
763,C1,8x17,5
764,C1,8x18,3
765,C1,8x19,3
766,C1,8x20,5
767,C1,8x21,4
768,C1,9x16,5
769,C1,9x17,1
770,C1,9x18,5
771,C1,9x20,3
772,C1,9x21,1
773,D1,10x10,1
774,D1,10x11,1
775,D1,10x12,1
776,D1,10x14,1
777,D1,10x15,4
778,D1,10x16,4
779,D1,10x17,4
780,D1,10x18,4
781,D1,10x19,4
782,D1,10x20,4
783,D1,10x21,4
784,D1,10x22,4
785,D1,10x23,2
786,D1,10x24,5
787,D1,10x25,1
788,D1,11x11,1
789,D1,11x12,2
790,D1,11x13,1
791,D1,11x14,4
792,D1,11x15,4
793,D1,11x16,4
794,D1,11x18,4
795,D1,11x19,4
796,D1,11x20,4
797,D1,11x21,4
798,D1,11x22,2
799,D1,11x23,3
800,D1,11x24,2
801,D1,11x25,6
802,D1,12x11,4
803,D1,12x12,1
804,D1,12x13,1
805,D1,12x15,4
806,D1,12x16,4
807,D1,12x17,4
808,D1,12x18,4
809,D1,12x19,4
810,D1,12x20,4
811,D1,12x22,2
812,D1,12x23,2
813,D1,12x24,2
814,D1,12x25,4
815,D1,12x26,6
816,D1,12x27,6
817,D1,13x11,1
818,D1,13x12,1
819,D1,13x13,1
820,D1,13x14,4
821,D1,13x15,4
822,D1,13x16,4
823,D1,13x17,4
824,D1,13x18,4
825,D1,13x19,3
826,D1,13x20,3
827,D1,13x21,1
828,D1,13x22,2
829,D1,13x23,2
830,D1,13x24,2
831,D1,13x25,2
832,D1,13x26,5
833,D1,13x27,6
834,D1,13x28,3
835,D1,14x11,1
836,D1,14x13,4
837,D1,14x14,4
838,D1,14x15,1
839,D1,14x16,4
840,D1,14x17,4
841,D1,14x18,4
842,D1,14x19,2
843,D1,14x20,2
844,D1,14x21,2
845,D1,14x22,5
846,D1,14x23,5
847,D1,14x24,5
848,D1,14x25,6
849,D1,14x26,6
850,D1,14x27,6
851,D1,14x28,6
852,D1,15x11,5
853,D1,15x12,6
854,D1,15x13,6
855,D1,15x15,2
856,D1,15x16,1
857,D1,15x17,4
858,D1,15x18,2
859,D1,15x19,2
860,D1,15x20,2
861,D1,15x21,2
862,D1,15x22,5
863,D1,15x23,6
864,D1,15x24,6
865,D1,15x25,6
866,D1,15x26,6
867,D1,15x27,6
868,D1,15x28,6
869,D1,16x11,5
870,D1,16x12,5
871,D1,16x14,2
872,D1,16x15,3
873,D1,16x16,2
874,D1,16x17,2
875,D1,16x18,2
876,D1,16x19,2
877,D1,16x20,2
878,D1,16x21,2
879,D1,16x22,2
880,D1,16x23,6
881,D1,16x24,6
882,D1,16x25,6
883,D1,16x26,6
884,D1,16x27,2
885,D1,16x28,2
886,D1,17x11,2
887,D1,17x12,5
888,D1,17x13,2
889,D1,17x15,2
890,D1,17x16,1
891,D1,17x17,2
892,D1,17x18,2
893,D1,17x19,2
894,D1,17x20,2
895,D1,17x21,2
896,D1,17x22,6
897,D1,17x23,6
898,D1,17x24,6
899,D1,17x25,6
900,D1,17x26,6
901,D1,17x27,2
902,D1,17x28,2
903,D1,18x11,2
904,D1,18x12,2
905,D1,18x18,5
906,D1,18x19,2
907,D1,18x21,2
908,D1,18x22,5
909,D1,18x23,6
910,D1,18x24,6
911,D1,18x25,6
912,D1,18x26,6
913,D1,18x27,2
914,D1,18x28,2
915,D1,19x19,5
916,D1,19x20,5
917,D1,19x21,5
918,D1,19x23,6
919,D1,19x24,6
920,D1,19x25,2
921,D1,19x26,6
922,D1,19x27,2
923,D1,19x28,6
924,D1,20x19,2
925,D1,20x20,5
926,D1,20x21,6
927,D1,20x22,6
928,D1,20x23,6
929,D1,20x24,6
930,D1,20x25,6
931,D1,20x26,6
932,D1,20x27,5
933,D1,20x28,2
934,D1,21x21,6
935,D1,21x22,6
936,D1,21x23,6
937,D1,21x24,6
938,D1,21x25,6
939,D1,21x26,6
940,D1,21x27,2
941,D1,21x28,2
942,D1,4x13,1
943,D1,4x14,4
944,D1,5x11,1
945,D1,5x12,1
946,D1,5x13,4
947,D1,5x14,4
948,D1,5x15,4
949,D1,5x16,4
950,D1,5x17,4
951,D1,5x18,4
952,D1,5x19,4
953,D1,5x20,4
954,D1,5x21,4
955,D1,5x22,4
956,D1,5x23,4
957,D1,5x24,4
958,D1,5x25,4
959,D1,5x26,4
960,D1,5x27,3
961,D1,6x11,1
962,D1,6x13,4
963,D1,6x14,4
964,D1,6x15,4
965,D1,6x16,4
966,D1,6x17,4
967,D1,6x18,4
968,D1,6x19,4
969,D1,6x20,4
970,D1,6x21,4
971,D1,6x22,4
972,D1,6x23,4
973,D1,6x24,4
974,D1,6x25,4
975,D1,6x26,4
976,D1,6x27,2
977,D1,7x10,2
978,D1,7x11,1
979,D1,7x12,4
980,D1,7x13,4
981,D1,7x14,4
982,D1,7x15,1
983,D1,7x16,4
984,D1,7x17,4
985,D1,7x18,4
986,D1,7x19,4
987,D1,7x20,4
988,D1,7x21,4
989,D1,7x22,4
990,D1,7x23,4
991,D1,7x24,4
992,D1,7x26,2
993,D1,7x27,2
994,D1,8x10,1
995,D1,8x11,4
996,D1,8x12,4
997,D1,8x13,4
998,D1,8x14,4
999,D1,8x15,4
1000,D1,8x16,4
1001,D1,8x17,4
1002,D1,8x18,4
1003,D1,8x19,4
1004,D1,8x20,1
1005,D1,8x21,4
1006,D1,8x22,4
1007,D1,8x23,4
1008,D1,8x24,4
1009,D1,8x25,2
1010,D1,8x26,2
1011,D1,8x27,3
1012,D1,9x10,1
1013,D1,9x11,1
1014,D1,9x12,4
1015,D1,9x13,1
1016,D1,9x14,4
1017,D1,9x15,4
1018,D1,9x16,4
1019,D1,9x17,2
1020,D1,9x18,4
1021,D1,9x19,4
1022,D1,9x20,4
1023,D1,9x21,4
1024,D1,9x22,4
1025,D1,9x23,4
1026,D1,9x25,2
1027,D1,9x26,3
1028,E1,10x11,1
1029,E1,10x13,2
1030,E1,10x15,2
1031,E1,10x16,2
1032,E1,10x17,2
1033,E1,10x18,2
1034,E1,10x19,2
1035,E1,10x20,2
1036,E1,10x21,2
1037,E1,10x22,3
1038,E1,10x23,3
1039,E1,10x24,3
1040,E1,10x25,3
1041,E1,10x26,3
1042,E1,10x27,3
1043,E1,10x4,4
1044,E1,10x5,4
1045,E1,10x6,4
1046,E1,10x7,4
1047,E1,10x8,4
1048,E1,11x10,4
1049,E1,11x12,2
1050,E1,11x14,2
1051,E1,11x15,2
1052,E1,11x16,2
1053,E1,11x17,2
1054,E1,11x18,2
1055,E1,11x19,2
1056,E1,11x20,2
1057,E1,11x21,2
1058,E1,11x22,3
1059,E1,11x23,3
1060,E1,11x24,3
1061,E1,11x25,3
1062,E1,11x26,3
1063,E1,11x27,3
1064,E1,11x28,3
1065,E1,11x3,4
1066,E1,11x4,4
1067,E1,11x5,4
1068,E1,11x6,4
1069,E1,11x7,4
1070,E1,11x8,4
1071,E1,11x9,4
1072,E1,12x10,4
1073,E1,12x11,4
1074,E1,12x12,4
1075,E1,12x13,2
1076,E1,12x15,2
1077,E1,12x16,2
1078,E1,12x17,2
1079,E1,12x18,2
1080,E1,12x19,2
1081,E1,12x20,2
1082,E1,12x21,2
1083,E1,12x22,2
1084,E1,12x23,3
1085,E1,12x24,3
1086,E1,12x25,3
1087,E1,12x26,3
1088,E1,12x27,3
1089,E1,12x28,3
1090,E1,12x4,4
1091,E1,12x5,4
1092,E1,12x6,4
1093,E1,12x7,4
1094,E1,12x8,4
1095,E1,12x9,4
1096,E1,13x10,4
1097,E1,13x11,4
1098,E1,13x13,2
1099,E1,13x14,2
1100,E1,13x15,2
1101,E1,13x16,2
1102,E1,13x17,2
1103,E1,13x18,2
1104,E1,13x19,2
1105,E1,13x20,2
1106,E1,13x21,2
1107,E1,13x22,3
1108,E1,13x23,3
1109,E1,13x24,3
1110,E1,13x25,3
1111,E1,13x26,3
1112,E1,13x27,3
1113,E1,13x28,3
1114,E1,13x29,3
1115,E1,13x4,4
1116,E1,13x5,4
1117,E1,13x6,4
1118,E1,13x7,4
1119,E1,13x8,4
1120,E1,13x9,4
1121,E1,14x10,4
1122,E1,14x11,4
1123,E1,14x12,2
1124,E1,14x13,2
1125,E1,14x14,2
1126,E1,14x15,2
1127,E1,14x17,2
1128,E1,14x18,2
1129,E1,14x19,2
1130,E1,14x20,2
1131,E1,14x21,2
1132,E1,14x22,3
1133,E1,14x23,3
1134,E1,14x24,3
1135,E1,14x25,3
1136,E1,14x26,3
1137,E1,14x27,3
1138,E1,14x28,3
1139,E1,14x29,3
1140,E1,14x30,3
1141,E1,14x5,4
1142,E1,14x6,4
1143,E1,14x7,4
1144,E1,14x8,4
1145,E1,14x9,4
1146,E1,15x10,4
1147,E1,15x11,2
1148,E1,15x12,2
1149,E1,15x13,2
1150,E1,15x14,2
1151,E1,15x16,2
1152,E1,15x17,2
1153,E1,15x18,2
1154,E1,15x19,2
1155,E1,15x21,2
1156,E1,15x22,3
1157,E1,15x23,3
1158,E1,15x24,3
1159,E1,15x25,3
1160,E1,15x26,3
1161,E1,15x27,3
1162,E1,15x28,3
1163,E1,15x29,3
1164,E1,15x30,3
1165,E1,15x6,4
1166,E1,15x7,4
1167,E1,15x9,4
1168,E1,16x10,2
1169,E1,16x11,2
1170,E1,16x12,2
1171,E1,16x13,2
1172,E1,16x14,2
1173,E1,16x15,2
1174,E1,16x16,2
1175,E1,16x17,2
1176,E1,16x20,2
1177,E1,16x21,2
1178,E1,16x22,3
1179,E1,16x23,3
1180,E1,16x24,3
1181,E1,16x25,3
1182,E1,16x26,3
1183,E1,16x27,3
1184,E1,16x28,3
1185,E1,16x29,3
1186,E1,16x30,3
1187,E1,16x31,3
1188,E1,16x7,4
1189,E1,16x8,2
1190,E1,16x9,4
1191,E1,17x10,4
1192,E1,17x11,2
1193,E1,17x12,2
1194,E1,17x13,2
1195,E1,17x14,2
1196,E1,17x15,2
1197,E1,17x16,2
1198,E1,17x21,2
1199,E1,17x22,2
1200,E1,17x24,3
1201,E1,17x25,3
1202,E1,17x26,3
1203,E1,17x27,3
1204,E1,17x28,3
1205,E1,17x29,3
1206,E1,17x30,3
1207,E1,17x31,3
1208,E1,17x8,4
1209,E1,17x9,2
1210,E1,18x10,2
1211,E1,18x11,2
1212,E1,18x12,2
1213,E1,18x13,2
1214,E1,18x14,2
1215,E1,18x15,2
1216,E1,18x21,2
1217,E1,18x22,2
1218,E1,18x23,2
1219,E1,18x25,2
1220,E1,18x26,3
1221,E1,18x27,3
1222,E1,18x28,3
1223,E1,18x29,3
1224,E1,18x30,3
1225,E1,18x31,3
1226,E1,18x32,3
1227,E1,18x9,4
1228,E1,19x11,2
1229,E1,19x12,2
1230,E1,19x13,2
1231,E1,19x14,2
1232,E1,19x15,2
1233,E1,19x17,2
1234,E1,19x18,2
1235,E1,19x21,2
1236,E1,19x22,2
1237,E1,19x23,2
1238,E1,19x25,2
1239,E1,19x26,2
1240,E1,19x27,3
1241,E1,19x28,3
1242,E1,19x29,3
1243,E1,19x30,3
1244,E1,19x31,3
1245,E1,19x32,3
1246,E1,20x10,2
