sample,spot_name,cluster
X0_04,-3009x3482_X0_09,7
X0_04,-3007x3473_X0_14,7
X0_04,-2998x3535_X0_19,0
X0_04,-2961x3510_X0_24,4
X0_04,-2859x3444_X0_04,7
X0_04,-2985x3601_X0_09,4
X0_04,-2964x3547_X0_14,4
X0_04,-2945x3584_X0_19,0
X0_04,-2893x3497_X0_24,4
X0_04,-2877x3541_X0_04,1
X0_04,-3027x3529_X0_09,4
X0_04,-3017x3551_X0_14,4
X0_04,-3001x3451_X0_19,4
X0_04,-2954x3508_X0_24,1
X0_04,-2955x3568_X0_04,3
X0_04,-2909x3472_X0_09,3
X0_04,-2871x3475_X0_14,4
X0_04,-3025x3774_X0_19,4
X0_04,-3021x3739_X0_24,4
X0_04,-3021x3747_X0_04,4
X0_04,-3017x3693_X0_09,5
X0_04,-3020x3636_X0_14,4
X0_04,-3017x3701_X0_19,5
X0_04,-3016x3803_X0_24,4
X0_04,-3013x3652_X0_04,1
X0_04,-3004x3703_X0_09,3
X0_04,-3004x3659_X0_14,3
X0_04,-2998x3777_X0_19,4
X0_04,-2995x3659_X0_24,4
X0_04,-2994x3637_X0_04,7
X0_04,-2982x3802_X0_09,1
X0_04,-2981x3707_X0_14,1
X0_04,-2975x3724_X0_19,1
X0_04,-2972x3736_X0_24,7
X0_04,-2958x3784_X0_04,4
X0_04,-2956x3775_X0_09,4
X0_04,-2953x3680_X0_14,4
X0_04,-2954x3762_X0_19,7
X0_04,-2943x3693_X0_24,6
X0_04,-2941x3718_X0_04,1
X0_04,-2924x3734_X0_09,3
X0_04,-2921x3632_X0_14,3
X0_04,-2919x3728_X0_19,7
X0_04,-2914x3801_X0_24,7
X0_04,-2910x3791_X0_04,7
X0_04,-2910x3755_X0_09,0
X0_04,-2906x3652_X0_14,3
X0_04,-2902x3633_X0_19,7
X0_04,-2896x3709_X0_24,0
X0_04,-2894x3633_X0_04,3
X0_04,-2891x3768_X0_09,7
X0_04,-2886x3656_X0_14,0
X0_04,-2865x3647_X0_19,3
X0_04,-2860x3795_X0_24,3
X0_04,-2852x3621_X0_04,1
X0_04,-2848x3805_X0_09,0
X0_04,-2999x3681_X0_14,3
X0_04,-2970x3759_X0_19,4
X0_04,-2963x3789_X0_24,3
X0_04,-2929x3782_X0_04,3
X0_04,-2906x3745_X0_09,0
X0_04,-2873x3728_X0_14,4
X0_04,-2867x3733_X0_19,0
X0_04,-2987x3692_X0_24,4
X0_04,-2966x3696_X0_04,0
X0_04,-2945x3799_X0_09,3
X0_04,-2945x3738_X0_14,3
X0_04,-2920x3673_X0_19,3
X0_04,-2877x3641_X0_24,5
X0_04,-2851x3626_X0_04,3
X0_04,-2851x3807_X0_09,0
X0_04,-2981x3740_X0_14,1
X0_04,-2889x3759_X0_19,4
X0_04,-2870x3676_X0_24,6
X0_04,-2860x3622_X0_04,1
X0_04,-3017x3682_X0_09,4
X0_04,-2960x3658_X0_14,4
X0_04,-2947x3711_X0_19,0
X0_04,-2926x3766_X0_24,4
X0_04,-2869x3669_X0_04,0
X0_04,-2865x3772_X0_09,3
X0_04,-3026x3852_X0_14,7
X0_04,-3020x3869_X0_19,5
X0_04,-3009x3997_X0_24,3
X0_04,-3007x3897_X0_04,3
X0_04,-3005x3906_X0_09,5
X0_04,-2992x3850_X0_14,3
X0_04,-2991x3887_X0_19,4
X0_04,-2987x3916_X0_24,7
X0_04,-2986x4002_X0_04,3
X0_04,-2968x3891_X0_09,3
X0_04,-2966x4005_X0_14,3
X0_04,-2963x3975_X0_19,7
X0_04,-2957x3955_X0_24,3
X0_04,-2955x3924_X0_04,3
X0_04,-2946x3951_X0_09,3
X0_04,-2932x3987_X0_14,4
X0_04,-2923x3923_X0_19,1
X0_04,-2925x3851_X0_24,3
X0_04,-2922x3828_X0_04,3
X0_04,-2915x3923_X0_09,5
X0_04,-2917x3883_X0_14,3
X0_04,-2909x3905_X0_19,3
X0_04,-2907x3950_X0_24,4
X0_04,-2909x3980_X0_04,3
X0_04,-2905x3862_X0_09,4
X0_04,-2889x3868_X0_14,0
X0_04,-2886x3875_X0_19,1
X0_04,-2873x3850_X0_24,4
X0_04,-2869x3941_X0_04,0
X0_04,-2859x3860_X0_09,7
X0_04,-2852x3997_X0_14,1
X0_04,-2849x3902_X0_19,7
X0_04,-2849x3887_X0_24,3
X0_04,-2980x3913_X0_04,3
X0_04,-2970x3967_X0_09,7
X0_04,-2950x4003_X0_14,0
X0_04,-2945x3890_X0_19,3
X0_04,-2946x3934_X0_24,3
X0_04,-2858x3930_X0_04,3
X0_04,-2980x3867_X0_09,3
X0_04,-2974x3953_X0_14,0
X0_04,-2967x3902_X0_19,0
X0_04,-2940x3841_X0_24,0
X0_04,-2930x3963_X0_04,0
X0_04,-2859x3884_X0_09,0
X0_04,-3026x3975_X0_14,3
X0_04,-3027x3984_X0_19,3
X0_04,-2997x3942_X0_24,4
X0_04,-2995x3833_X0_04,4
X0_04,-2959x3964_X0_09,3
X0_04,-2917x4006_X0_14,1
X0_04,-2876x3832_X0_19,7
X0_04,-3034x4136_X0_24,1
X0_04,-3028x4032_X0_04,3
X0_04,-3024x4194_X0_09,3
X0_04,-3016x4071_X0_14,0
X0_04,-3014x4203_X0_19,4
X0_04,-3015x4081_X0_24,3
X0_04,-3016x4175_X0_04,3
X0_04,-3001x4135_X0_09,3
X0_04,-2997x4041_X0_14,0
X0_04,-2997x4166_X0_19,7
X0_04,-3000x4063_X0_24,3
X0_04,-2992x4023_X0_04,4
X0_04,-2989x4125_X0_09,3
X0_04,-2985x4158_X0_14,3
X0_04,-2987x4115_X0_19,4
X0_04,-2987x4208_X0_24,7
X0_04,-2981x4047_X0_04,3
X0_04,-2974x4111_X0_09,4
X0_04,-2974x4161_X0_14,7
X0_04,-2970x4188_X0_19,7
X0_04,-2967x4064_X0_24,3
X0_04,-2960x4100_X0_04,7
X0_04,-2957x4139_X0_09,4
X0_04,-2954x4205_X0_14,3
X0_04,-2950x4048_X0_19,3
X0_04,-2944x4136_X0_24,4
X0_04,-2947x4062_X0_04,3
X0_04,-2938x4163_X0_09,3
X0_04,-2940x4185_X0_14,0
X0_04,-2937x4133_X0_19,7
X0_04,-2937x4058_X0_24,3
X0_04,-2932x4035_X0_04,4
X0_04,-2917x4166_X0_09,5
X0_04,-2918x4102_X0_14,1
X0_04,-2914x4184_X0_19,7
X0_04,-2912x4210_X0_24,4
X0_04,-2903x4181_X0_04,3
X0_04,-2907x4050_X0_09,3
X0_04,-2900x4141_X0_14,3
X0_04,-2904x4193_X0_19,7
X0_04,-2899x4081_X0_24,7
X0_04,-2900x4105_X0_04,3
X0_04,-2881x4065_X0_09,3
X0_04,-2871x4119_X0_14,3
X0_04,-2864x4028_X0_19,3
X0_04,-2858x4167_X0_24,1
X0_04,-2856x4031_X0_04,7
X0_04,-2857x4139_X0_09,3
X0_04,-2850x4074_X0_14,7
X0_04,-3015x4030_X0_19,6
X0_04,-3003x4117_X0_24,3
X0_04,-2974x4168_X0_04,1
X0_04,-2955x4088_X0_09,5
X0_04,-2929x4156_X0_14,3
X0_04,-2966x4131_X0_19,6
X0_04,-2875x4185_X0_24,3
X0_04,-2865x4083_X0_04,3
X0_04,-3008x4109_X0_09,3
X0_04,-2876x4178_X0_14,4
X0_04,-2864x4109_X0_19,3
X0_04,-3008x4124_X0_24,3
X0_04,-2919x4127_X0_04,3
X0_04,-2867x4052_X0_09,4
X0_04,-2845x4192_X0_14,7
X0_04,-2875x4167_X0_19,4
X0_04,-3025x4335_X0_24,4
X0_04,-3019x4405_X0_04,1
X0_04,-3004x4319_X0_09,4
X0_04,-3001x4403_X0_14,4
X0_04,-2997x4261_X0_19,0
X0_04,-2989x4358_X0_24,1
X0_04,-2989x4391_X0_04,4
X0_04,-2984x4336_X0_09,3
X0_04,-2979x4244_X0_14,3
X0_04,-2976x4382_X0_19,3
X0_04,-2964x4330_X0_24,4
X0_04,-2959x4227_X0_04,7
X0_04,-2955x4257_X0_09,7
X0_04,-2947x4272_X0_14,7
X0_04,-2941x4275_X0_19,7
X0_04,-2934x4308_X0_24,3
X0_04,-2927x4268_X0_04,4
X0_04,-2921x4383_X0_09,7
X0_04,-2916x4248_X0_14,3
X0_04,-2912x4271_X0_19,3
X0_04,-2909x4223_X0_24,4
X0_04,-2907x4373_X0_04,4
X0_04,-2902x4341_X0_09,1
X0_04,-2892x4327_X0_14,4
X0_04,-2887x4312_X0_19,4
X0_04,-2886x4267_X0_24,5
X0_04,-2885x4401_X0_04,7
X0_04,-2878x4308_X0_09,3
X0_04,-2871x4354_X0_14,1
X0_04,-2864x4232_X0_19,1
X0_04,-2860x4331_X0_24,4
X0_04,-2863x4349_X0_04,0
X0_04,-2852x4377_X0_09,4
X0_04,-3024x4268_X0_14,5
X0_04,-3004x4288_X0_19,7
X0_04,-2998x4313_X0_24,6
X0_04,-2954x4362_X0_04,4
X0_04,-2950x4322_X0_09,3
X0_04,-2900x4245_X0_14,4
X0_04,-2859x4258_X0_19,3
X0_04,-3024x4359_X0_24,3
X0_04,-2997x4362_X0_04,4
X0_04,-2901x4408_X0_09,4
X0_04,-2892x4285_X0_14,4
X0_04,-2887x4386_X0_19,3
X0_04,-2884x4289_X0_24,7
X0_04,-2859x4396_X0_04,4
X0_04,-2985x4256_X0_09,4
X0_04,-2969x4265_X0_14,3
X0_04,-2915x4362_X0_19,7
X0_04,-2895x4223_X0_24,3
X0_04,-3026x4312_X0_04,4
X0_04,-3000x4411_X0_09,7
X0_04,-2939x4252_X0_14,4
X0_04,-3031x4451_X0_19,3
X0_04,-3024x4516_X0_24,3
X0_04,-3022x4482_X0_04,7
X0_04,-3020x4591_X0_09,5
X0_04,-3021x4562_X0_14,4
X0_04,-3018x4536_X0_19,3
X0_04,-3007x4577_X0_24,4
X0_04,-2999x4469_X0_04,4
X0_04,-2994x4592_X0_09,3
X0_04,-2993x4485_X0_14,3
X0_04,-2984x4554_X0_19,4
X0_04,-2980x4523_X0_24,0
X0_04,-2976x4447_X0_04,4
X0_04,-2968x4432_X0_09,1
X0_04,-2967x4474_X0_14,4
X0_04,-2965x4532_X0_19,1
X0_04,-2962x4463_X0_24,4
X0_04,-2956x4587_X0_04,7
X0_04,-2953x4573_X0_09,4
X0_04,-2950x4596_X0_14,5
X0_04,-2941x4428_X0_19,1
X0_04,-2937x4553_X0_24,7
X0_04,-2927x4605_X0_04,4
X0_04,-2921x4556_X0_09,3
X0_04,-2922x4492_X0_14,4
X0_04,-2915x4466_X0_19,6
X0_04,-2911x4529_X0_24,3
X0_04,-2904x4569_X0_04,3
X0_04,-2901x4505_X0_09,1
X0_04,-2891x4587_X0_14,3
X0_04,-2881x4515_X0_19,7
X0_04,-2871x4427_X0_24,0
X0_04,-2873x4522_X0_04,4
X0_04,-2869x4420_X0_09,5
X0_04,-2866x4475_X0_14,5
X0_04,-2863x4446_X0_19,3
X0_04,-2855x4587_X0_24,3
X0_04,-2852x4567_X0_04,0
X0_04,-2852x4460_X0_09,1
X0_04,-2971x4501_X0_14,6
X0_04,-2970x4586_X0_19,3
X0_04,-2874x4562_X0_24,3
X0_04,-2864x4554_X0_04,0
X0_04,-2862x4434_X0_09,4
X0_04,-2857x4501_X0_14,7
X0_04,-3001x4485_X0_19,4
X0_04,-2996x4553_X0_24,3
X0_04,-2988x4569_X0_04,1
X0_04,-2983x4459_X0_09,3
X0_04,-2938x4432_X0_14,1
X0_04,-2937x4532_X0_19,7
X0_04,-2924x4589_X0_24,5
X0_04,-2907x4511_X0_04,1
X0_04,-2899x4551_X0_09,4
X0_04,-2855x4528_X0_14,4
X0_04,-2954x4522_X0_19,5
X0_04,-2943x4538_X0_24,4
X0_04,-2894x4466_X0_04,1
X0_04,-2869x4543_X0_09,3
X0_04,-3005x4503_X0_14,3
X0_04,-2978x4443_X0_19,4
X0_04,-2961x4491_X0_24,7
X0_04,-2955x4552_X0_04,3
X0_04,-2943x4424_X0_09,3
X0_04,-2897x4520_X0_14,0
X0_04,-2881x4495_X0_19,4
X0_04,-2847x4596_X0_24,3
X0_04,-2831x4500_X0_04,4
X0_04,-2826x4463_X0_09,3
X0_04,-2819x4503_X0_14,0
X0_04,-2817x4583_X0_19,3
X0_04,-2815x4478_X0_24,3
X0_04,-2813x4598_X0_04,3
X0_04,-2814x4565_X0_09,5
X0_04,-2812x4538_X0_14,0
X0_04,-2810x4495_X0_19,3
X0_04,-2807x4431_X0_24,3
X0_04,-2794x4444_X0_04,7
X0_04,-2790x4594_X0_09,0
X0_04,-2790x4600_X0_14,7
X0_04,-2789x4430_X0_19,5
X0_04,-2788x4524_X0_24,7
X0_04,-2786x4462_X0_04,3
X0_04,-2777x4441_X0_09,6
X0_04,-2770x4522_X0_14,4
X0_04,-2768x4550_X0_19,4
X0_04,-2759x4581_X0_24,1
X0_04,-2749x4513_X0_04,0
X0_04,-2746x4536_X0_09,4
X0_04,-2737x4563_X0_14,4
X0_04,-2731x4470_X0_19,7
X0_04,-2728x4436_X0_24,3
X0_04,-2721x4494_X0_04,7
X0_04,-2706x4537_X0_09,6
X0_04,-2700x4457_X0_14,6
X0_04,-2695x4481_X0_19,1
X0_04,-2692x4424_X0_24,0
X0_04,-2670x4537_X0_04,4
X0_04,-2663x4464_X0_09,6
X0_04,-2653x4545_X0_14,6
X0_04,-2779x4511_X0_19,3
X0_04,-2722x4520_X0_24,6
X0_04,-2721x4442_X0_04,0
X0_04,-2696x4448_X0_09,6
X0_04,-2659x4538_X0_14,1
X0_04,-2652x4603_X0_19,6
X0_04,-2648x4478_X0_24,6
X0_04,-2823x4555_X0_04,7
X0_04,-2811x4514_X0_09,3
X0_04,-2726x4529_X0_14,4
X0_04,-2696x4473_X0_19,6
X0_04,-2672x4505_X0_24,4
X0_04,-2660x4588_X0_04,4
X0_04,-2792x4548_X0_09,4
X0_04,-2727x4597_X0_14,6
X0_04,-2728x4592_X0_19,6
X0_04,-2686x4444_X0_24,6
X0_04,-2674x4606_X0_04,6
X0_04,-2832x4511_X0_09,3
X0_04,-2820x4427_X0_14,3
X0_04,-2815x4484_X0_19,3
X0_04,-2812x4454_X0_24,3
X0_04,-2761x4540_X0_04,4
X0_04,-2756x4563_X0_09,4
X0_04,-2694x4575_X0_14,6
X0_04,-2669x4454_X0_19,6
X0_04,-2821x4368_X0_24,3
X0_04,-2817x4401_X0_04,3
X0_04,-2816x4338_X0_09,0
X0_04,-2813x4259_X0_14,4
X0_04,-2813x4225_X0_19,3
X0_04,-2804x4237_X0_24,3
X0_04,-2800x4389_X0_04,7
X0_04,-2796x4354_X0_09,3
X0_04,-2793x4310_X0_14,7
X0_04,-2790x4347_X0_19,3
X0_04,-2789x4243_X0_24,3
X0_04,-2787x4258_X0_04,3
X0_04,-2786x4226_X0_09,3
X0_04,-2780x4316_X0_14,3
X0_04,-2769x4386_X0_19,3
X0_04,-2772x4353_X0_24,3
X0_04,-2764x4250_X0_04,4
X0_04,-2760x4398_X0_09,1
X0_04,-2757x4224_X0_14,3
X0_04,-2754x4261_X0_19,3
X0_04,-2747x4323_X0_24,3
X0_04,-2748x4291_X0_04,3
X0_04,-2744x4272_X0_09,4
X0_04,-2743x4406_X0_14,0
X0_04,-2738x4302_X0_19,4
X0_04,-2738x4270_X0_24,1
X0_04,-2724x4286_X0_04,3
X0_04,-2724x4261_X0_09,3
X0_04,-2716x4237_X0_14,3
X0_04,-2713x4358_X0_19,0
X0_04,-2707x4245_X0_24,0
X0_04,-2700x4307_X0_04,4
X0_04,-2691x4279_X0_09,4
X0_04,-2685x4369_X0_14,4
X0_04,-2671x4238_X0_19,0
X0_04,-2657x4363_X0_24,7
X0_04,-2658x4348_X0_04,7
X0_04,-2655x4235_X0_09,7
X0_04,-2656x4262_X0_14,5
X0_04,-2655x4324_X0_19,0
X0_04,-2654x4395_X0_24,0
X0_04,-2656x4285_X0_04,1
X0_04,-2647x4280_X0_09,7
X0_04,-2828x4309_X0_14,3
X0_04,-2829x4340_X0_19,3
X0_04,-2824x4284_X0_24,1
X0_04,-2811x4307_X0_04,3
X0_04,-2696x4339_X0_09,3
X0_04,-2780x4408_X0_14,1
X0_04,-2757x4282_X0_19,0
X0_04,-2740x4370_X0_24,7
X0_04,-2715x4310_X0_04,7
X0_04,-2696x4369_X0_09,0
X0_04,-2696x4258_X0_14,4
X0_04,-2677x4256_X0_19,3
X0_04,-2814x4273_X0_24,5
X0_04,-2791x4297_X0_04,3
X0_04,-2775x4276_X0_09,3
X0_04,-2768x4261_X0_14,3
X0_04,-2766x4329_X0_19,7
X0_04,-2755x4245_X0_24,3
X0_04,-2748x4326_X0_04,4
X0_04,-2667x4378_X0_09,0
X0_04,-2812x4127_X0_14,1
X0_04,-2812x4165_X0_19,4
X0_04,-2805x4046_X0_24,4
X0_04,-2806x4196_X0_04,5
X0_04,-2794x4031_X0_09,3
X0_04,-2783x4104_X0_14,7
X0_04,-2777x4126_X0_19,3
X0_04,-2772x4046_X0_24,7
X0_04,-2769x4137_X0_04,1
X0_04,-2767x4098_X0_09,3
X0_04,-2762x4058_X0_14,3
X0_04,-2755x4077_X0_19,3
X0_04,-2750x4202_X0_24,1
X0_04,-2750x4025_X0_04,4
X0_04,-2747x4178_X0_09,3
X0_04,-2740x4159_X0_14,3
X0_04,-2741x4028_X0_19,4
X0_04,-2734x4118_X0_24,3
X0_04,-2731x4183_X0_04,3
X0_04,-2730x4083_X0_09,7
X0_04,-2727x4112_X0_14,3
X0_04,-2715x4064_X0_19,3
X0_04,-2717x4093_X0_24,3
X0_04,-2716x4205_X0_04,3
X0_04,-2705x4175_X0_09,5
X0_04,-2698x4050_X0_14,4
X0_04,-2696x4023_X0_19,3
X0_04,-2687x4187_X0_24,3
X0_04,-2691x4045_X0_04,3
X0_04,-2677x4031_X0_09,1
X0_04,-2669x4133_X0_14,3
X0_04,-2657x4078_X0_19,3
X0_04,-2660x4136_X0_24,3
X0_04,-2658x4038_X0_04,3
X0_04,-2652x4026_X0_09,3
X0_04,-2830x4079_X0_14,6
X0_04,-2827x4170_X0_19,4
X0_04,-2781x4160_X0_24,4
X0_04,-2748x4099_X0_04,3
X0_04,-2709x4192_X0_09,4
X0_04,-2690x4129_X0_14,7
X0_04,-2659x4189_X0_19,4
X0_04,-2657x4175_X0_24,3
X0_04,-2822x4106_X0_04,3
X0_04,-2806x4150_X0_09,3
X0_04,-2790x4171_X0_14,4
X0_04,-2786x4199_X0_19,4
X0_04,-2780x4061_X0_24,3
X0_04,-2767x4043_X0_04,4
X0_04,-2755x4129_X0_09,0
X0_04,-2753x4191_X0_14,7
X0_04,-2735x4144_X0_19,3
X0_04,-2720x4176_X0_24,7
X0_04,-2701x4123_X0_04,0
X0_04,-2698x4100_X0_09,3
X0_04,-2696x4208_X0_14,6
X0_04,-2688x4100_X0_19,3
X0_04,-2816x4059_X0_24,3
X0_04,-2787x4074_X0_04,7
X0_04,-2668x4107_X0_09,3
X0_04,-2661x4107_X0_14,3
X0_04,-2778x4031_X0_19,4
X0_04,-2762x4025_X0_24,3
X0_04,-2734x4030_X0_04,4
X0_04,-2722x4047_X0_09,3
X0_04,-2719x4135_X0_14,0
X0_04,-2703x4147_X0_19,3
X0_04,-2694x4190_X0_24,3
X0_04,-2670x4152_X0_04,3
X0_04,-2662x4125_X0_09,3
X0_04,-2653x4052_X0_14,3
X0_04,-2652x4115_X0_19,3
X0_04,-2830x3972_X0_24,3
X0_04,-2827x3927_X0_04,3
X0_04,-2826x3985_X0_09,3
X0_04,-2822x3853_X0_14,0
X0_04,-2820x3866_X0_19,7
X0_04,-2816x3841_X0_24,3
X0_04,-2818x3995_X0_04,3
X0_04,-2814x3958_X0_09,7
X0_04,-2812x3903_X0_14,3
X0_04,-2810x3986_X0_19,3
X0_04,-2809x3896_X0_24,1
X0_04,-2808x3866_X0_04,7
X0_04,-2801x3858_X0_09,3
X0_04,-2796x3966_X0_14,3
X0_04,-2795x3841_X0_19,0
X0_04,-2796x3823_X0_24,3
X0_04,-2792x3945_X0_04,3
X0_04,-2790x3936_X0_09,3
X0_04,-2786x3895_X0_14,3
X0_04,-2788x3992_X0_19,3
X0_04,-2776x3844_X0_24,3
X0_04,-2770x3887_X0_04,0
X0_04,-2752x3977_X0_09,3
X0_04,-2747x3877_X0_14,3
X0_04,-2742x3851_X0_19,0
X0_04,-2737x3999_X0_24,3
