sample,spot_name,cluster
A1,8x25_H1,1
A1,8x26_A1,1
A1,8x27_B1,1
A1,9x13_C1,0
A1,9x14_D1,0
A1,9x15_E1,0
A1,9x16_F1,0
A1,9x17_G2,3
A1,9x18_H1,3
A1,9x19_A1,3
A1,9x20_B1,3
A1,9x21_C1,3
A1,9x22_D1,3
A1,9x23_E1,3
A1,9x24_F1,3
A1,9x25_G2,3
A1,9x26_H1,3
A1,9x27_A1,1
B1,10x13_A1,0
B1,10x14_B1,0
B1,10x15_C1,0
B1,10x16_D1,0
B1,10x17_E1,0
B1,10x18_F1,0
B1,10x19_G2,0
B1,10x20_H1,1
B1,10x21_A1,1
B1,10x22_B1,1
B1,10x23_C1,1
B1,10x24_D1,2
B1,10x25_E1,2
B1,10x26_F1,2
B1,10x27_G2,2
B1,10x28_H1,2
B1,10x29_A1,3
B1,10x30_B1,3
B1,11x14_C1,0
B1,11x15_D1,0
B1,11x16_E1,0
B1,11x18_F1,0
B1,11x19_G2,0
B1,11x20_H1,1
B1,11x21_A1,1
B1,11x22_B1,1
B1,11x23_C1,1
B1,11x24_D1,2
B1,11x25_E1,2
B1,11x26_F1,2
B1,11x27_G2,2
B1,11x28_H1,2
B1,11x29_A1,2
B1,11x30_B1,2
B1,12x14_C1,0
B1,12x15_D1,0
B1,12x16_E1,0
B1,12x17_F1,0
B1,12x18_G2,0
B1,12x19_H1,0
B1,12x20_A1,1
B1,12x21_B1,1
B1,12x22_C1,1
B1,12x23_D1,1
B1,12x24_E1,2
B1,12x25_F1,2
B1,12x26_G2,2
B1,12x27_H1,2
B1,12x28_A1,2
B1,12x29_B1,1
B1,12x30_C1,2
B1,13x15_D1,0
B1,13x16_E1,0
B1,13x17_F1,0
B1,13x18_G2,0
B1,13x19_H1,0
B1,13x20_A1,0
B1,13x21_B1,1
B1,13x22_C1,1
B1,13x23_D1,1
B1,13x24_E1,2
B1,13x25_F1,2
B1,13x26_G2,2
B1,13x27_H1,1
B1,13x28_A1,1
B1,13x29_B1,1
B1,14x17_C1,0
B1,14x18_D1,0
B1,14x19_E1,0
B1,14x20_F1,1
B1,14x21_G2,1
B1,14x22_H1,1
B1,14x23_A1,1
B1,14x24_B1,1
B1,14x25_C1,1
B1,14x26_D1,1
B1,14x27_E1,1
B1,14x28_F1,1
B1,14x29_G2,3
B1,14x30_H1,1
B1,15x17_A1,0
B1,15x18_B1,0
B1,15x19_C1,0
B1,15x20_D1,0
B1,15x21_E1,1
B1,15x25_F1,1
B1,15x26_G2,1
B1,15x27_H1,1
B1,15x28_A1,1
B1,15x29_B1,1
B1,15x30_C1,1
B1,16x18_D1,0
B1,16x19_E1,0
B1,16x20_F1,0
B1,16x21_G2,0
B1,16x22_H1,1
B1,16x23_A1,1
B1,16x24_B1,1
B1,16x25_C1,1
B1,16x26_D1,1
B1,16x27_E1,1
B1,16x28_F1,1
B1,16x29_G2,1
B1,16x30_H1,1
B1,17x20_A1,1
B1,17x21_B1,1
B1,17x24_C1,1
B1,17x25_D1,1
B1,17x26_E1,1
B1,17x27_F1,1
B1,17x29_G2,1
B1,17x30_H1,1
B1,18x19_A1,0
B1,18x21_B1,1
B1,18x22_C1,1
B1,18x23_D1,1
B1,18x24_E1,1
B1,18x25_F1,1
B1,18x26_G2,1
B1,18x28_H1,1
B1,18x29_A1,1
B1,18x30_B1,1
B1,19x19_C1,0
B1,19x23_D1,1
B1,19x24_E1,1
B1,19x25_F1,1
B1,19x26_G2,1
B1,19x28_H1,1
B1,19x29_A1,1
B1,19x30_B1,1
B1,20x20_C1,1
B1,20x21_D1,1
B1,20x22_E1,1
B1,20x23_F1,1
B1,20x24_G2,1
B1,20x25_H1,1
B1,20x26_A1,1
B1,20x27_B1,1
B1,20x28_C1,1
B1,20x29_D1,1
B1,20x30_E1,1
B1,21x23_F1,1
B1,21x25_G2,1
B1,21x26_H1,1
B1,21x27_A1,1
B1,21x28_B1,1
B1,21x29_C1,1
B1,22x22_D1,1
B1,22x25_E1,1
B1,22x26_F1,1
B1,22x27_G2,1
B1,22x28_H1,1
B1,22x29_A1,1
B1,22x30_B1,1
B1,23x24_C1,1
B1,23x25_D1,1
B1,23x26_E1,1
B1,23x28_F1,1
B1,23x29_G2,1
B1,23x30_H1,1
B1,24x28_A1,1
B1,24x29_B1,1
B1,24x30_C1,1
B1,2x24_D1,4
B1,2x25_E1,4
B1,2x26_F1,4
B1,2x27_G2,4
B1,2x28_H1,3
B1,2x29_A1,3
B1,2x30_B1,3
B1,2x31_C1,4
B1,3x19_D1,3
B1,3x20_E1,3
B1,3x21_F1,4
B1,3x22_G2,4
B1,3x23_H1,4
B1,3x24_A1,4
B1,3x25_B1,4
B1,3x26_C1,4
B1,3x27_D1,3
B1,3x28_E1,3
B1,3x29_F1,3
B1,3x30_G2,3
B1,4x16_H1,0
B1,4x17_A1,0
B1,4x18_B1,2
B1,4x19_C1,3
B1,4x20_D1,3
B1,4x21_E1,4
B1,4x22_F1,4
B1,4x23_G2,4
B1,4x24_H1,4
B1,4x25_A1,4
B1,4x26_B1,4
B1,4x27_C1,3
B1,4x28_D1,3
B1,4x29_E1,3
B1,4x30_F1,3
B1,5x14_G2,0
B1,5x15_H1,0
B1,5x16_A1,0
B1,5x17_B1,0
B1,5x18_C1,0
B1,5x19_D1,2
B1,5x20_E1,3
B1,5x21_F1,4
B1,5x22_G2,4
B1,5x23_H1,4
B1,5x24_A1,4
B1,5x25_B1,3
B1,5x26_C1,4
B1,5x27_D1,3
B1,5x28_E1,3
B1,5x29_F1,3
B1,5x30_G2,3
B1,6x11_H1,0
B1,6x12_A1,0
B1,6x13_B1,0
B1,6x14_C1,0
B1,6x15_D1,0
B1,6x16_E1,0
B1,6x17_F1,0
B1,6x18_G2,0
B1,6x19_H1,0
B1,6x20_A1,2
B1,6x21_B1,2
B1,6x22_C1,3
B1,6x23_D1,4
B1,6x24_E1,3
B1,6x25_F1,3
B1,6x26_G2,3
B1,6x27_H1,3
B1,6x28_A1,3
B1,6x29_B1,3
B1,6x30_C1,4
B1,7x11_D1,0
B1,7x12_E1,0
B1,7x13_F1,0
B1,7x14_G2,0
B1,7x15_H1,0
B1,7x16_A1,0
B1,7x17_B1,0
B1,7x18_C1,0
B1,7x19_D1,0
B1,7x20_E1,0
B1,7x21_F1,1
B1,7x22_G2,3
B1,7x23_H1,3
B1,7x24_A1,3
B1,7x25_B1,3
B1,7x26_C1,3
B1,7x27_D1,3
B1,7x28_E1,3
B1,7x29_F1,4
B1,7x30_G2,4
B1,8x12_H1,0
B1,8x13_A1,0
B1,8x14_B1,0
B1,8x15_C1,0
B1,8x16_D1,0
B1,8x17_E1,0
B1,8x18_F1,0
B1,8x19_G2,0
B1,8x20_H1,0
B1,8x21_A1,1
B1,8x22_B1,2
B1,8x23_C1,2
B1,8x24_D1,2
B1,8x25_E1,2
B1,8x26_F1,2
B1,8x27_G2,3
B1,8x28_H1,3
B1,8x29_A1,3
B1,8x30_B1,3
B1,9x12_C1,0
B1,9x13_D1,0
B1,9x14_E1,0
B1,9x15_F1,0
B1,9x16_G2,0
B1,9x17_H1,0
B1,9x18_A1,0
B1,9x19_B1,0
B1,9x20_C1,1
B1,9x21_D1,1
B1,9x22_E1,1
B1,9x23_F1,1
B1,9x24_G2,2
B1,9x25_H1,2
B1,9x26_A1,2
B1,9x27_B1,2
B1,9x28_C1,3
B1,9x29_D1,3
B1,9x30_E1,3
C1,10x16_A1,1
C1,10x17_B1,0
C1,10x18_C1,0
C1,10x19_D1,0
C1,10x20_E1,1
C1,10x21_F1,1
C1,10x22_G2,1
C1,11x15_H1,1
C1,11x16_A1,2
C1,11x18_B1,1
C1,11x19_C1,1
C1,11x20_D1,1
C1,11x21_E1,1
C1,11x22_F1,1
C1,12x14_G2,2
C1,12x15_H1,2
C1,12x16_A1,2
C1,12x17_B1,2
C1,12x18_C1,2
C1,12x19_D1,1
C1,12x20_E1,1
C1,12x21_F1,1
C1,12x22_G2,1
C1,12x23_H1,1
C1,13x13_A1,2
C1,13x14_B1,2
C1,13x15_C1,2
C1,13x16_D1,2
C1,13x17_E1,2
C1,13x18_F1,2
C1,13x19_G2,1
C1,13x20_H1,1
C1,13x21_A1,1
C1,13x22_B1,1
C1,13x23_C1,1
C1,14x12_D1,2
C1,14x13_E1,2
C1,14x14_F1,2
C1,14x15_G2,2
C1,14x16_H1,2
C1,14x17_A1,2
C1,14x18_B1,2
C1,14x19_C1,1
C1,14x20_D1,1
C1,14x21_E1,1
C1,14x22_F1,1
C1,14x23_G2,1
C1,15x12_H1,2
C1,15x13_A1,2
C1,15x14_B1,2
C1,15x15_C1,2
C1,15x16_D1,2
C1,15x17_E1,3
C1,15x18_F1,2
C1,15x19_G2,2
C1,15x20_H1,1
C1,15x21_A1,1
C1,15x22_B1,1
C1,15x23_C1,1
C1,15x24_D1,1
C1,16x11_E1,2
C1,16x12_F1,2
C1,16x13_G2,2
C1,16x14_H1,2
C1,16x15_A1,2
C1,16x16_B1,3
C1,16x17_C1,3
C1,16x18_D1,3
C1,16x19_E1,2
C1,16x20_F1,3
C1,16x21_G2,3
C1,16x22_H1,3
C1,16x23_A1,1
C1,16x24_B1,1
C1,17x11_C1,2
C1,17x12_D1,2
C1,17x13_E1,2
C1,17x15_F1,3
C1,17x16_G2,3
C1,17x17_H1,3
C1,17x18_A1,3
C1,17x19_B1,1
C1,17x20_C1,3
C1,17x21_D1,3
C1,17x22_E1,3
C1,17x23_F1,3
C1,17x24_G2,3
C1,17x25_H1,3
C1,18x10_A1,2
C1,18x11_B1,2
C1,18x12_C1,2
C1,18x13_D1,2
C1,18x14_E1,2
C1,18x15_F1,1
C1,18x16_G2,1
C1,18x17_H1,1
C1,18x18_A1,1
C1,18x19_B1,1
C1,18x21_C1,3
C1,18x22_D1,3
C1,18x23_E1,3
C1,18x24_F1,3
C1,19x10_G2,2
C1,19x11_H1,2
C1,19x12_A1,2
C1,19x13_B1,2
C1,19x14_C1,2
C1,19x15_D1,1
C1,19x16_E1,1
C1,19x17_F1,1
C1,19x18_G2,1
C1,19x19_H1,3
C1,19x20_A1,3
C1,19x21_B1,3
C1,19x22_C1,3
C1,19x23_D1,3
C1,19x24_E1,3
C1,20x10_F1,2
C1,20x11_G2,2
C1,20x12_H1,2
C1,20x13_A1,2
C1,20x14_B1,2
C1,20x15_C1,1
C1,20x16_D1,1
C1,20x17_E1,1
C1,20x18_F1,1
C1,20x19_G2,3
C1,20x20_H1,3
C1,20x21_A1,3
C1,20x22_B1,3
C1,20x23_C1,3
C1,21x10_D1,2
C1,21x11_E1,2
C1,21x12_F1,2
C1,21x13_G2,2
C1,21x14_H1,2
C1,21x15_A1,2
C1,21x16_B1,1
C1,21x17_C1,1
C1,21x18_D1,1
C1,21x19_E1,1
C1,21x20_F1,3
C1,21x21_G2,3
C1,21x22_H1,3
C1,22x14_A1,2
C1,22x15_B1,2
C1,22x16_C1,1
C1,22x17_D1,1
C1,22x18_E1,1
C1,22x19_F1,1
C1,22x20_G2,3
C1,22x21_H1,3
C1,23x18_A1,2
C1,23x19_B1,2
C1,23x20_C1,3
C1,5x19_D1,0
C1,6x18_E1,0
C1,6x19_F1,0
C1,6x20_G2,0
C1,7x17_H1,0
C1,7x18_A1,0
C1,7x19_B1,0
C1,7x20_C1,0
C1,8x17_D1,0
C1,8x18_E1,0
C1,8x19_F1,0
C1,8x20_G2,0
C1,8x21_H1,0
C1,9x16_A1,1
C1,9x17_B1,0
C1,9x18_C1,0
C1,9x19_D1,0
C1,9x20_E1,1
C1,9x21_F1,1
D1,10x10_A1,1
D1,10x11_B1,1
D1,10x12_C1,1
D1,10x13_D1,1
D1,10x14_E1,1
D1,10x15_F1,1
D1,10x16_G2,1
D1,10x17_H1,1
D1,10x18_A1,1
D1,10x19_B1,1
D1,10x20_C1,1
D1,10x21_D1,0
D1,10x22_E1,0
D1,10x23_F1,0
D1,10x24_G2,0
D1,10x25_H1,0
D1,10x26_A1,0
D1,10x27_B1,0
D1,11x11_C1,1
D1,11x12_D1,1
D1,11x13_E1,1
D1,11x14_F1,1
D1,11x15_G2,1
D1,11x16_H1,1
D1,11x18_A1,1
D1,11x19_B1,1
D1,11x20_C1,1
D1,11x21_D1,0
D1,11x22_E1,0
D1,11x23_F1,0
D1,11x24_G2,0
D1,11x25_H1,0
D1,11x26_A1,0
D1,11x27_B1,0
D1,11x28_C1,0
D1,12x11_D1,2
D1,12x12_E1,2
D1,12x13_F1,1
D1,12x14_G2,1
D1,12x15_H1,1
D1,12x16_A1,1
D1,12x17_B1,1
D1,12x18_C1,1
D1,12x19_D1,1
D1,12x20_E1,1
D1,12x21_F1,0
D1,12x22_G2,0
D1,12x23_H1,0
D1,12x24_A1,0
D1,12x25_B1,0
D1,12x26_C1,0
D1,12x27_D1,0
D1,13x11_E1,2
D1,13x12_F1,2
D1,13x13_G2,1
D1,13x14_H1,1
D1,13x15_A1,1
D1,13x16_B1,1
D1,13x17_C1,1
D1,13x18_D1,1
D1,13x19_E1,1
D1,13x20_F1,1
D1,13x21_G2,0
D1,13x22_H1,0
D1,13x23_A1,0
D1,13x24_B1,0
D1,13x25_C1,2
D1,13x26_D1,2
D1,13x27_E1,2
D1,13x28_F1,2
D1,14x11_G2,2
D1,14x12_H1,2
D1,14x13_A1,2
D1,14x14_B1,1
D1,14x15_C1,1
D1,14x16_D1,1
D1,14x17_E1,1
D1,14x18_F1,1
D1,14x19_G2,0
D1,14x20_H1,0
D1,14x21_A1,0
D1,14x22_B1,0
D1,14x23_C1,2
D1,14x24_D1,2
D1,14x25_E1,2
D1,14x26_F1,2
D1,14x27_G2,2
D1,14x28_H1,2
D1,15x11_A1,2
D1,15x12_B1,2
D1,15x13_C1,2
D1,15x14_D1,1
D1,15x15_E1,1
D1,15x16_F1,1
D1,15x17_G2,1
D1,15x18_H1,2
D1,15x19_A1,2
D1,15x20_B1,2
D1,15x21_C1,2
D1,15x22_D1,2
D1,15x23_E1,2
D1,15x24_F1,2
D1,15x25_G2,2
D1,15x26_H1,2
D1,15x27_A1,2
D1,15x28_B1,2
D1,16x11_C1,2
D1,16x12_D1,2
D1,16x13_E1,2
D1,16x14_F1,2
D1,16x15_G2,2
D1,16x16_H1,2
D1,16x17_A1,2
D1,16x18_B1,2
D1,16x19_C1,2
D1,16x20_D1,2
D1,16x21_E1,2
D1,16x22_F1,2
D1,16x23_G2,2
D1,16x24_H1,2
D1,16x25_A1,2
D1,16x26_B1,2
D1,16x27_C1,2
D1,16x28_D1,2
D1,17x11_E1,2
D1,17x12_F1,2
D1,17x13_G2,2
D1,17x15_H1,2
D1,17x16_A1,2
D1,17x17_B1,2
D1,17x18_C1,2
D1,17x19_D1,2
D1,17x20_E1,2
D1,17x21_F1,2
D1,17x22_G2,2
D1,17x23_H1,2
D1,17x24_A1,2
D1,17x25_B1,2
D1,17x26_C1,2
D1,17x27_D1,2
D1,17x28_E1,2
D1,18x11_F1,3
D1,18x12_G2,2
D1,18x13_H1,2
D1,18x14_A1,2
D1,18x15_B1,2
D1,18x16_C1,2
D1,18x17_D1,2
D1,18x18_E1,2
D1,18x19_F1,2
D1,18x21_G2,2
D1,18x22_H1,2
D1,18x23_A1,2
D1,18x24_B1,2
D1,18x25_C1,2
D1,18x26_D1,2
D1,18x27_E1,2
D1,18x28_F1,2
D1,19x11_G2,2
D1,19x12_H1,2
D1,19x13_A1,2
D1,19x14_B1,2
D1,19x15_C1,2
D1,19x16_D1,2
D1,19x17_E1,2
D1,19x18_F1,2
D1,19x19_G2,2
D1,19x20_H1,2
D1,19x21_A1,2
D1,19x22_B1,2
D1,19x23_C1,2
D1,19x24_D1,2
D1,19x25_E1,2
D1,19x26_F1,2
D1,19x27_G2,2
D1,19x28_H1,2
D1,20x11_A1,2
D1,20x12_B1,2
D1,20x13_C1,2
D1,20x14_D1,2
D1,20x15_E1,2
D1,20x16_F1,2
D1,20x17_G2,2
D1,20x18_H1,2
D1,20x19_A1,2
D1,20x20_B1,2
D1,20x21_C1,2
D1,20x22_D1,2
D1,20x23_E1,2
D1,20x24_F1,2
D1,20x25_G2,2
D1,20x26_H1,2
D1,20x27_A1,2
D1,20x28_B1,2
D1,21x11_C1,2
D1,21x12_D1,2
D1,21x13_E1,2
D1,21x14_F1,2
D1,21x15_G2,2
D1,21x16_H1,2
D1,21x17_A1,2
D1,21x18_B1,2
D1,21x21_C1,2
D1,21x22_D1,2
D1,21x23_E1,2
D1,21x24_F1,2
D1,21x25_G2,2
D1,21x26_H1,2
D1,21x27_A1,2
D1,21x28_B1,2
D1,22x12_C1,2
D1,22x13_D1,2
D1,22x14_E1,2
D1,4x10_F1,1
D1,4x11_G2,1
D1,4x12_H1,1
D1,4x13_A1,1
D1,4x14_B1,1
D1,5x11_C1,1
D1,5x12_D1,1
D1,5x13_E1,1
D1,5x14_F1,1
D1,5x15_G2,1
D1,5x16_H1,1
D1,5x17_A1,1
D1,5x18_B1,1
D1,5x19_C1,1
D1,5x20_D1,1
D1,5x21_E1,1
D1,5x22_F1,1
D1,5x23_G2,1
D1,5x24_H1,0
D1,5x25_A1,0
D1,5x26_B1,0
D1,5x27_C1,0
D1,6x11_D1,1
D1,6x12_E1,1
D1,6x13_F1,1
D1,6x14_G2,1
D1,6x15_H1,1
D1,6x16_A1,1
D1,6x17_B1,1
D1,6x18_C1,1
D1,6x19_D1,1
D1,6x20_E1,1
D1,6x21_F1,1
D1,6x22_G2,1
D1,6x23_H1,1
D1,6x24_A1,0
D1,6x25_B1,0
D1,6x26_C1,0
D1,6x27_D1,0
D1,7x10_E1,1
D1,7x11_F1,1
D1,7x12_G2,1
D1,7x13_H1,1
D1,7x14_A1,1
D1,7x15_B1,1
D1,7x16_C1,1
D1,7x17_D1,1
D1,7x18_E1,1
D1,7x19_F1,1
D1,7x20_G2,1
D1,7x21_H1,1
D1,7x22_A1,1
D1,7x23_B1,1
D1,7x24_C1,1
D1,7x25_D1,0
D1,7x26_E1,0
D1,7x27_F1,0
D1,8x10_G2,1
D1,8x11_H1,1
D1,8x12_A1,1
D1,8x13_B1,1
D1,8x14_C1,1
D1,8x15_D1,1
D1,8x16_E1,1
D1,8x17_F1,1
D1,8x18_G2,1
D1,8x19_H1,1
D1,8x20_A1,1
D1,8x21_B1,1
D1,8x22_C1,1
D1,8x23_D1,1
D1,8x24_E1,0
D1,8x25_F1,0
D1,8x26_G2,0
D1,8x27_H1,0
D1,9x10_A1,1
D1,9x11_B1,1
D1,9x12_C1,1
D1,9x13_D1,1
D1,9x14_E1,1
D1,9x15_F1,1
D1,9x16_G2,1
D1,9x17_H1,1
D1,9x18_A1,1
D1,9x19_B1,1
D1,9x20_C1,1
D1,9x21_D1,1
D1,9x22_E1,1
D1,9x23_F1,1
D1,9x24_G2,0
D1,9x25_H1,0
D1,9x26_A1,0
D1,9x27_B1,0
E1,10x10_A1,0
E1,10x11_B1,0
E1,10x12_C1,0
E1,10x13_D1,0
E1,10x14_E1,0
E1,10x15_F1,0
E1,10x16_G2,0
E1,10x17_H1,0
E1,10x18_A1,0
E1,10x19_B1,0
E1,10x20_C1,0
E1,10x21_D1,2
E1,10x22_E1,2
E1,10x23_F1,2
E1,10x24_G2,2
E1,10x25_H1,2
E1,10x26_A1,2
E1,10x27_B1,2
E1,10x3_C1,0
E1,10x4_D1,0
E1,10x5_E1,0
E1,10x6_F1,0
E1,10x7_G2,0
E1,10x8_H1,0
E1,10x9_A1,0
E1,11x10_B1,0
E1,11x12_C1,0
E1,11x13_D1,0
E1,11x14_E1,0
E1,11x15_F1,0
E1,11x16_G2,0
E1,11x17_H1,0
E1,11x18_A1,0
E1,11x19_B1,0
E1,11x20_C1,0
E1,11x21_D1,0
E1,11x22_E1,2
E1,11x23_F1,2
E1,11x24_G2,2
E1,11x25_H1,2
E1,11x26_A1,2
E1,11x27_B1,2
E1,11x28_C1,2
E1,11x3_D1,0
E1,11x4_E1,0
E1,11x5_F1,0
