"","x","y"
"spot1608",70.8208361873403,85.2532799355686
"spot1609",86.9600399397314,39.4098249962553
"spot1610",61.5605902043171,57.2423399891704
"spot1611",79.3856820790097,66.5517727378756
"spot1612",85.8345865271986,36.6711593000218
"spot1613",97.7709465427324,41.3839786080644
"spot1614",69.2957102321088,62.9662026884034
"spot1615",99.3148375186138,46.4880314189941
"spot1616",98.2528386637568,64.5287328632548
"spot1617",53.9591623586603,47.8658653795719
"spot1619",53.5219997866079,95.9105097223073
"spot1621",84.8350147134624,76.8768491689116
"spot1622",94.7228249744512,89.5466345129535
"spot1623",89.1194745781831,34.6321147866547
"spot1624",77.379687060602,38.2555506192148
"spot1626",66.9651207979769,66.6660797316581
"spot1627",56.2042371253483,55.133673036471
"spot1628",56.2640457879752,23.4656921820715
"spot1629",53.2356483279727,37.7772819250822
"spot1630",70.8301309728995,24.1646739421412
"spot1631",52.6213582721539,36.8735306197777
"spot1632",55.2323114243336,26.0689687449485
"spot1633",63.5821066680364,36.3639914663509
"spot1635",95.7075545797125,51.6547932988033
"spot1636",71.9081312417984,74.6933600632474
"spot1637",63.7929185992107,86.7103747557849
"spot1638",73.0833557550795,54.8538007074967
"spot1639",59.2041996773332,82.5835902709514
"spot1640",66.0867210361175,27.7650856180117
"spot1641",58.5033195558935,64.2080111429095
"spot1642",54.5669048442505,61.1365404445678
"spot1643",72.557029617019,99.2488388670608
"spot1644",54.5948000042699,35.9833994880319
"spot1645",80.8726420276798,30.4404397495091
"spot1646",80.1771277328953,92.6674741087481
"spot1648",86.2804740085267,88.8322997605428
"spot1649",64.7025994025171,87.66646864824
"spot1650",94.4055564119481,36.4242937415838
"spot1651",93.1641567032784,93.6358442995697
"spot1652",88.1301240529865,58.6149162612855
"spot1653",84.5470511587337,70.5176047980785
"spot1654",87.5033553806134,27.4840572616085
"spot1655",79.2894111014903,51.6395764425397
"spot1656",72.975001053419,23.7598141189665
"spot1657",57.6371516799554,50.3582230536267
"spot1658",53.7192930234596,85.0599319906905
"spot1659",78.488598158583,90.2957796119153
"spot1660",77.7320674504153,73.5230091959238
"spot1662",86.8266863748431,22.1218362916261
"spot1663",53.5301527706906,61.4748104242608
"spot1664",52.3965027998202,83.6474788142368
"spot1665",64.9206998990849,65.6972924945876
"spot1666",57.3186600930057,78.3133738208562
"spot1667",71.9364460674115,90.7981905620545
"spot1668",55.0389131996781,22.8066247189417
"spot1669",89.6404619212262,92.9560042452067
"spot1670",67.6218408625573,79.4956526486203
"spot1672",58.0645128036849,22.0487392740324
"spot1674",74.1404845495708,26.7864756286144
"spot1675",85.691428813152,63.102125027217
"spot1676",70.5903610796668,70.4531523631886
"spot1677",51.3156468048692,81.3674771925434
"spot1678",84.6613236353733,27.759023453109
"spot1679",85.9566117171198,58.6749920854345
"spot1680",98.0759781203233,99.8667360050604
"spot1681",96.7272953945212,88.2000160170719
"spot1683",75.2065034466796,35.2655437076464
"spot1684",62.3725969926454,73.184923781082
"spot1685",55.3187385201454,29.0475148474798
"spot1686",51.3790258439258,60.0554826902226
"spot1687",52.4899359210394,54.9838695907965
"spot1688",77.5859917863272,69.2984029417858
"spot1689",70.3117138007656,92.0782946748659
"spot1690",64.3977848463692,59.0452628210187
"spot1691",71.144372865092,79.5582452090457
"spot1692",67.9132798220962,30.8118734275922
"spot1693",82.3898344999179,70.7151810172945
"spot1694",65.683500864543,37.9724716302007
"spot1696",85.7114091864787,22.1145330229774
"spot1697",84.5800253446214,25.6659102393314
"spot1698",62.0169582194649,74.0229348884895
"spot1699",79.1022495366633,80.8099829126149
"spot1700",97.3624173551798,23.0005026329309
"spot1701",109.125024778768,77.2354231914505
"spot1704",199.295241478831,60.9707489144057
"spot1705",111.226352723315,94.5852668723091
"spot1707",181.952581973746,98.1224474264309
"spot1710",195.595808257349,33.8583474745974
"spot1711",129.456383339129,85.6358024757355
"spot1712",136.312635894865,55.8677600929514
"spot1713",185.762416059151,60.4962022742257
"spot1714",129.329740116373,84.3177254544571
"spot1715",132.41502251476,99.9622502364218
"spot1716",131.271459814161,43.8095446908846
"spot1717",163.547720410861,22.9269444011152
"spot1718",197.772570396774,95.4520072322339
"spot1721",183.153284341097,66.4177583530545
"spot1722",121.912672370672,63.1566363852471
"spot1723",165.439728740603,35.7379346387461
"spot1724",117.296666745096,88.2441744906828
"spot1725",182.978640543297,80.1338111516088
"spot1728",114.338747481816,46.9580716919154
"spot1729",155.005021905527,53.4199424786493
"spot1731",143.559360457584,54.0084117557853
"spot1732",179.700688971207,91.7845617979765
"spot1734",160.880696238019,79.9517665756866
"spot1735",165.931900916621,56.0531575698406
"spot1736",140.337035874836,36.2051663687453
"spot1737",180.900265439413,80.2218262339011
"spot1738",185.576692968607,68.5492914170027
"spot1739",120.501405047253,51.2446288252249
"spot1742",191.415261500515,57.7350716339424
"spot1743",102.025161962956,99.7382318135351
"spot1744",133.892859984189,55.758561892435
"spot1745",114.56483330112,29.1307516163215
"spot1746",152.385722170584,89.0611902112141
"spot1747",184.424966829829,97.7835556492209
"spot1749",168.183735804632,63.6750939302146
"spot1750",102.04174220562,29.5565253822133
"spot1752",142.75862837676,88.2846183376387
"spot1753",169.664238812402,44.5040000136942
"spot1755",109.303413936868,62.0866704499349
"spot1756",130.342486104928,33.3274195436388
"spot1757",149.101749621332,20.6141474191099
"spot1758",126.871647476219,79.2272988008335
"spot1760",121.974098007195,64.553311560303
"spot1761",165.527706546709,21.9100117683411
"spot1762",161.167092132382,33.5141618037596
"spot1763",110.801475914195,82.9165177885443
"spot1764",194.433933333494,72.0957771874964
"spot1765",153.819923545234,82.0884986780584
"spot1766",128.0578302918,55.7528506033123
"spot1767",158.047024812549,20.6813633674756
"spot1769",123.749912180938,45.1882074587047
"spot1772",131.410233792849,76.1072521330789
"spot1775",170.173042593524,72.9608720634133
"spot1777",151.281656487845,83.0753642367199
"spot1778",162.455267622136,69.8984080227092
"spot1779",186.823407327756,76.3380532152951
"spot1781",196.479851962067,42.9503955412656
"spot1782",193.929672148079,69.679698208347
"spot1783",109.422661643475,55.5679328506812
"spot1784",188.295519910753,58.5622396320105
"spot1785",120.046574110165,68.9524324610829
"spot1786",151.191415498033,87.7120711375028
"spot1787",177.472366183065,63.7560803676024
"spot1788",104.569016466849,32.5536397751421
"spot1789",121.291025262326,24.9412561068311
"spot1790",132.205598871224,28.1873162137344
"spot1792",120.130380266346,83.1419465597719
"spot1793",143.017744272947,59.5736838877201
"spot1794",190.106959012337,89.1442257212475
"spot1795",106.226022192277,63.00876471214
"spot1796",124.753809231333,67.4962676363066
"spot1797",165.943400771357,71.7430388787761
"spot1798",164.474559598602,41.369539196603
"spot1799",199.196264939383,83.1020526122302
"spot1800",139.738597883843,94.9205677956343
"spot1801",113.415469834581,79.9943282967433
"spot1802",140.776377054863,26.2120889034122
"spot1803",108.437715144828,67.4719859845936
"spot1804",162.502338294871,48.7818189663813
"spot1805",190.700482297689,20.678363298066
"spot1806",110.051754978485,59.90342234727
"spot1807",103.880021255463,71.8810880556703
"spot1809",155.11526891496,29.6311148209497
"spot1810",115.453336341307,20.6483970861882
"spot1811",149.129064264707,38.0081634735689
"spot1812",138.199844583869,59.5582276117057
"spot1813",119.80030273553,41.3533878745511
"spot1814",103.319959389046,45.6287799635902
"spot1815",131.674840766937,26.56564344652
"spot1816",186.455193161964,68.0312690557912
"spot1817",109.506778325886,47.8189017623663
"spot1818",101.901078503579,85.2575487224385
"spot1819",119.218525965698,73.7186542479321
"spot1820",133.693952998146,75.5445774877444
"spot1821",147.076059505343,75.504346890375
"spot1822",124.672260298394,91.4830906549469
"spot1823",161.622549290769,54.3454321566969
"spot1824",115.274400287308,80.4838910233229
"spot1825",121.5403533075,78.1902599614114
"spot1826",148.801554366946,60.1772067835554
"spot1830",184.639657125808,45.3974296106026
"spot1831",189.848436950706,52.4624141864479
"spot1832",161.150763719343,36.059469752945
"spot1833",150.285162031651,45.390217914246
"spot1836",178.38525606785,60.8886194881052
"spot1837",103.115867660381,88.9250488718972
"spot1838",115.785587090068,60.8107840176672
"spot1839",125.037350412458,56.1128616100177
"spot1840",118.766749370843,90.2356168022379
"spot1841",126.674602925777,64.019311661832
"spot1842",114.505400392227,59.3690337846056
"spot1844",190.899603022262,74.7523248195648
"spot1846",148.703199066222,54.0221634786576
"spot1847",157.791602634825,44.0191980451345
"spot1848",141.65923143737,50.8677065605298
"spot1849",140.299069834873,94.3170140497386
"spot1850",120.525247044861,58.4468211745843
"spot1851",168.702749768272,33.6741707287729
"spot1853",126.786258234642,90.4594855615869
"spot1854",195.566684147343,85.750583303161
"spot1855",180.593075510114,95.1223149197176
"spot1856",170.716279069893,78.0785771319643
"spot1858",199.981856974773,96.3704193010926
"spot1859",133.998122974299,46.9745205948129
"spot1860",196.286953845993,84.2830980662256
"spot1861",191.676737670787,35.1109496317804
"spot1862",151.740623218939,71.4465958299115
"spot1863",125.638320879079,70.1704375445843
"spot1864",147.717424482107,54.0329121984541
"spot1865",174.542825552635,46.8314650235698
"spot1866",168.003828777,78.2582012936473
"spot1867",184.748200979084,20.8021929487586
"spot1868",134.487990126945,73.2745113084093
"spot1869",131.711493153125,84.384257090278
"spot1870",106.555534992367,21.9516914570704
"spot1871",180.656029935926,69.5623881649226
"spot1872",176.282505341806,56.7403282271698
"spot1873",115.974836470559,28.4352070419118
"spot1874",177.596615068614,81.8921349244192
"spot1876",121.98005639948,33.8956071063876
"spot1877",124.00604581926,24.1226583486423
"spot1878",137.425036006607,20.9061573958024
"spot1879",135.168691119179,95.046295505017
"spot1880",109.476802055724,27.9024400515482
"spot1881",145.412986329757,41.7208420811221
"spot1882",189.623620337807,97.4050340242684
"spot1884",161.273567564785,45.5103271640837
"spot1885",137.865350884385,77.3541523143649
"spot1887",179.863459337503,58.4318633656949
"spot1888",107.129919202998,72.0398166449741
"spot1889",176.086163590662,28.0277437064797
"spot1890",193.503853841685,41.0835536196828
"spot1891",133.619309589267,45.3296060673892
"spot1892",175.153226032853,88.1108675850555
"spot1893",142.207256215625,60.783229675144
"spot1894",118.323947302997,79.2769906111062
"spot1895",170.905927452259,24.9180120183155
"spot1896",122.091779415496,32.8859004424885
"spot1898",135.516524454579,73.7714521354064
"spot1899",161.230774130672,62.706870958209
"spot1900",105.244009126909,74.515831633471
"spot1901",243.404143722728,44.9679314158857
"spot1902",249.215095466934,83.3414387889206
"spot1903",214.438541268464,29.8212086781859
"spot1904",200.65345831681,22.184007964097
"spot1905",247.966731025372,42.3718112055212
"spot1906",239.286238048226,40.4814295237884
"spot1907",247.088893176988,64.3652159487829
"spot1908",234.72147770226,95.3562949085608
"spot1910",204.751576622948,29.5822477899492
"spot1911",244.369926257059,71.7781890416518
"spot1912",212.471330317203,97.049588477239
"spot1913",219.53573259525,51.7738860100508
"spot1914",200.105341838207,40.1619125623256
"spot1916",208.720881561749,85.3645413415506
"spot1917",243.828241620213,85.8363551320508
"spot1919",210.63883980969,33.9479101123288
"spot1920",233.60830724705,37.2577910544351
"spot1921",248.771456128452,85.0634018192068
"spot1922",243.340713041835,67.2703341580927
"spot1923",201.226714102086,92.9854301968589
"spot1925",214.665905071888,53.0537765007466
"spot1926",213.187955261674,65.0825227843598
"spot1929",230.8945821831,69.9130581924692
"spot1930",246.672353416216,79.3676175409928
"spot1931",201.014739507809,72.1360036637634
"spot1932",203.284839610569,54.903188184835
"spot1934",206.251523282845,67.4200918292627
"spot1936",229.664242034778,22.9691067244858
"spot1938",244.7021174361,55.5352099472657
"spot1939",234.582897252403,98.6249258741736
"spot1941",220.413480408024,44.0762953599915
"spot1942",226.102878013626,77.9885660856962
"spot1943",220.565967238508,48.9965526619926
"spot1945",208.092071348801,28.7268778774887
"spot1946",214.734849298839,95.0475888559595
"spot1948",213.436870777514,54.2887366609648
"spot1950",221.749534911942,20.4273020848632
"spot1952",207.31831274461,53.9932468673214
"spot1953",220.306108344812,52.3408799199387
"spot1954",200.500882661436,68.1556920986623
"spot1955",225.895000109449,25.7224341388792
"spot1956",237.254053214565,56.8991514388472
"spot1958",228.573340922594,98.8902962533757
"spot1959",238.465485104825,25.1112526515499
"spot1960",210.844683670439,84.7427511122078
"spot1962",209.668367705308,40.0903776520863
"spot1963",202.953179460019,89.0507430303842
"spot1964",227.037405734882,96.016713953577
"spot1965",239.212211407721,73.9325536880642
"spot1966",245.295457565226,97.7108026621863
"spot1967",246.460345608648,74.8529217438772
"spot1968",200.438162428327,55.9558915439993
"spot1969",206.122151808813,23.8360903225839
"spot1971",225.639600807335,42.3134902026504
"spot1973",217.468521988485,94.8506417917088
"spot1975",225.649243197404,88.8450458180159
"spot1976",228.844271914568,29.1593726491556
"spot1977",203.314933308866,49.8943221056834
"spot1979",235.171696764883,58.4104134701192
"spot1980",203.384919266682,84.1876436257735
"spot1981",222.979036078323,40.3796801809222
"spot1982",201.193508680444,23.0081997113302
"spot1983",206.71367822215,34.2371012084186
"spot1984",233.906569576357,35.4083370883018
"spot1985",215.660245413892,93.5907479608431
"spot1987",237.210901721846,73.6851575318724
"spot1988",242.781211202964,54.9957020906731
"spot1989",229.506090597715,36.0457638511434
"spot1990",234.091220120899,53.7465353496373
"spot1992",235.065075405873,78.7770326249301
"spot1993",242.338620778173,42.2302862629294
"spot1994",225.974651949946,31.628842628561
"spot1995",231.319142843131,58.8886179728433
"spot1996",222.783004073426,60.5401649139822
"spot1997",218.108319852035,30.5200695060194
"spot1998",228.001760493498,31.6006279317662
"spot1999",216.563047876116,83.1458909902722
"spot2000",208.104996767361,28.6806783871725
